idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
29,120,18000,132.273870,31,5;6;3;3;3;4;4;4;6;3;6;4;4;4;4;5;3;4;4;3;3;5;5;4;3;3;4;3;3;3;2,time,0.25;0.2;0.166667,1853.317907
30,120,18000,167.678447,28,3;4;4;4;5;6;4;3;4;4;4;3;4;4;7;7;7;4;4;3;4;4;4;3;5;5;3;4,time,0.25;0.2;0.166667,1903.268486
31,120,18000,173.224290,31,5;7;4;4;4;4;4;4;5;3;3;5;3;7;4;3;3;3;5;3;3;4;4;4;3;3;3;2;4;3;4,time,0.25;0.2;0.166667,1853.868994
32,120,18000,215.986652,32,4;4;5;3;3;3;6;4;4;5;4;4;3;6;3;3;4;6;3;3;3;4;3;4;3;3;3;4;3;3;3;4,time,0.25;0.2;0.166667,1851.642541
33,120,18000,168.739948,32,4;5;4;3;5;5;5;3;6;3;3;6;5;3;3;5;3;3;4;3;4;3;4;3;3;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,1867.676703
34,120,18000,149.318313,31,6;5;5;3;4;5;3;3;6;4;4;4;3;5;3;4;4;3;3;3;3;3;4;3;6;4;6;3;3;3;2,time,0.25;0.2;0.166667,1850.221955
35,120,18000,152.887949,32,4;3;4;5;4;3;3;4;3;4;4;3;3;5;6;5;7;3;6;3;4;3;3;4;3;3;4;3;4;3;3;1,time,0.25;0.2;0.166667,1896.460700
36,120,18000,150.802880,31,4;3;6;5;4;3;3;6;3;4;5;4;3;3;4;3;3;5;3;4;4;3;5;5;3;4;6;4;2;4;2,time,0.25;0.2;0.166667,1874.304346
37,120,18000,143.982417,29,4;5;5;4;4;3;4;5;3;5;3;3;4;5;4;6;5;3;5;3;7;3;4;7;5;3;3;2;3,time,0.25;0.2;0.166667,1847.361675
38,120,18000,187.010669,30,9;8;5;4;3;4;4;4;6;4;3;3;4;3;5;8;4;6;4;3;3;3;3;2;3;3;3;2;2;2,time,0.25;0.2;0.166667,1921.836164
39,120,18000,143.967752,32,7;4;4;5;4;3;4;5;3;4;4;3;3;4;4;4;4;4;4;3;5;4;4;3;3;3;2;3;4;3;3;3,time,0.25;0.2;0.166667,1835.725397
40,120,18000,151.512208,29,4;5;3;5;4;5;5;4;4;3;3;3;6;8;6;3;4;3;3;4;3;5;4;5;4;6;4;3;1,time,0.25;0.2;0.166667,1865.785372
41,120,18000,162.103495,30,5;4;6;4;5;4;5;3;4;5;5;5;3;4;3;7;3;7;3;4;5;3;3;3;3;3;4;2;3;2,time,0.25;0.2;0.166667,1877.255764
42,120,18000,144.058963,32,3;5;5;4;4;6;5;3;3;6;4;3;4;3;5;3;3;4;3;4;3;3;6;3;3;3;3;3;3;5;3;2,time,0.25;0.2;0.166667,1862.143564
43,120,18000,174.465154,28,4;6;3;5;4;3;4;4;6;5;3;4;4;9;3;6;5;5;6;4;5;4;3;4;3;3;2;3,time,0.25;0.2;0.166667,1864.867033
44,120,18000,193.408063,32,4;4;6;4;3;3;4;4;4;4;4;3;7;4;5;3;5;5;3;3;3;4;4;4;3;3;4;2;3;3;4;1,time,0.25;0.2;0.166667,1882.735068
45,120,18000,157.002281,28,4;3;3;4;9;6;8;4;4;5;3;4;4;4;3;3;4;7;4;3;4;4;5;4;4;5;3;2,time,0.25;0.2;0.166667,1911.445057
46,120,18000,139.302375,31,4;5;6;5;4;4;6;4;4;5;6;3;4;3;6;4;5;3;3;3;3;4;4;3;4;4;3;2;2;2;2,time,0.25;0.2;0.166667,1844.443815
47,120,18000,158.041246,28,5;4;5;5;4;4;5;4;5;4;3;3;4;4;4;6;6;5;5;3;5;4;3;5;5;4;3;3,time,0.25;0.2;0.166667,1927.466143
48,120,18000,156.367698,29,6;5;3;5;3;5;3;3;4;4;3;5;4;7;4;5;3;4;4;5;5;4;3;8;3;3;3;4;2,time,0.25;0.2;0.166667,1876.799660
49,120,18000,176.622398,31,3;6;6;7;4;5;4;5;4;4;3;3;4;3;3;3;3;5;4;4;3;5;3;4;3;5;4;3;2;2;3,time,0.25;0.2;0.166667,1867.667933
50,120,18000,182.213518,32,3;4;3;5;3;5;4;5;3;4;4;3;5;4;5;3;5;4;4;4;6;4;6;4;3;3;2;3;2;3;2;2,time,0.25;0.2;0.166667,1877.364702
51,120,18000,189.328546,33,4;3;4;5;3;4;5;4;3;3;6;3;3;3;3;5;4;5;3;5;3;5;3;4;3;4;3;2;3;3;4;3;2,time,0.25;0.2;0.166667,1876.309916
52,120,18000,140.214125,32,7;4;3;7;5;4;7;3;4;4;4;5;3;4;3;3;3;4;3;4;3;3;3;3;3;4;3;4;3;3;2;2,time,0.25;0.2;0.166667,1871.526502
53,120,18000,186.670214,32,4;5;5;5;9;4;4;3;4;3;3;4;6;5;4;3;4;3;3;3;4;3;3;3;3;3;3;4;3;3;2;2,time,0.25;0.2;0.166667,1893.332634
54,120,18000,193.725243,30,7;4;5;3;4;4;3;4;3;4;4;4;3;5;5;6;3;5;3;6;4;7;3;4;4;3;2;3;3;2,time,0.25;0.2;0.166667,1900.331238
55,120,18000,141.021092,32,3;4;5;5;3;5;5;4;3;3;3;3;6;4;3;4;5;6;3;5;3;6;4;3;3;2;3;2;3;4;3;2,time,0.25;0.2;0.166667,1882.696131
56,120,18000,172.701359,31,5;6;3;5;3;4;5;4;4;5;3;4;4;5;4;4;3;5;4;5;6;3;3;3;4;3;4;2;3;3;1,time,0.25;0.2;0.166667,1850.312749
57,120,18000,141.790948,31,4;5;5;5;6;8;4;3;5;5;4;4;6;7;3;3;3;4;3;3;2;3;4;4;2;3;2;2;3;2;3,time,0.25;0.2;0.166667,1862.949224
58,120,18000,127.506695,29,4;4;6;4;7;5;3;4;4;4;7;4;6;3;3;5;5;3;5;4;3;4;4;5;3;3;3;3;2,time,0.25;0.2;0.166667,1856.879560
59,120,18000,144.593045,29,4;4;4;6;5;4;6;4;4;7;4;7;5;3;4;5;4;3;4;5;4;4;3;3;2;3;3;3;3,time,0.25;0.2;0.166667,1864.575554
60,120,18000,160.735489,31,5;5;3;4;3;3;3;5;3;3;4;3;3;3;4;3;6;5;4;7;5;4;4;3;5;4;3;5;3;3;2,time,0.25;0.2;0.166667,1858.208616
61,120,18000,232.821354,34,4;4;5;4;3;3;4;7;5;5;4;3;3;3;4;3;6;3;3;3;3;3;3;3;5;3;4;2;2;2;3;2;3;3,time,0.25;0.2;0.166667,1834.750669
62,120,18000,191.923805,31,5;4;3;5;4;4;6;4;5;6;4;3;5;4;3;4;4;3;3;3;6;4;4;3;3;3;3;2;3;3;4,time,0.25;0.2;0.166667,1853.600507
63,120,18000,203.730472,31,5;5;8;3;3;5;5;3;3;4;6;3;6;3;4;3;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4,time,0.25;0.2;0.166667,1872.417237
64,120,18000,155.859330,29,4;3;5;4;4;4;4;5;4;6;4;4;3;6;5;4;5;4;3;4;6;3;3;4;5;4;3;4;3,time,0.25;0.2;0.166667,1878.634144
65,120,18000,171.957159,30,3;6;3;4;4;4;5;4;6;9;4;6;3;4;3;6;4;4;4;3;5;2;3;4;3;3;3;3;3;2,time,0.25;0.2;0.166667,1863.939225
66,120,18000,169.658359,30,4;4;4;4;4;3;4;6;3;4;7;3;3;4;3;7;4;5;7;3;3;3;4;3;5;3;4;3;3;3,time,0.25;0.2;0.166667,1859.385463
67,120,18000,159.257038,33,6;4;3;4;3;4;4;4;5;5;3;3;3;5;4;8;4;6;4;4;4;3;3;3;2;3;2;2;2;2;3;2;3,time,0.25;0.2;0.166667,1828.588199
68,120,18000,166.974737,31,4;4;3;5;3;4;3;4;4;5;3;4;3;5;5;6;5;4;4;4;5;5;3;4;3;3;4;4;3;2;2,time,0.25;0.2;0.166667,1858.355635
69,120,18000,178.245056,31,3;7;5;3;3;5;7;3;4;3;3;4;4;4;5;4;3;4;3;3;6;4;4;3;4;4;4;3;3;3;2,time,0.25;0.2;0.166667,1836.563934
70,120,18000,163.035436,31,6;4;5;5;3;5;5;3;5;4;3;3;6;4;4;3;7;3;3;5;4;4;3;3;4;3;3;3;2;3;2,time,0.25;0.2;0.166667,1876.695191
71,120,18000,165.698606,33,4;4;4;3;5;5;4;3;4;6;3;3;3;3;3;5;3;3;4;3;3;3;4;3;3;4;3;3;4;3;4;5;3,time,0.25;0.2;0.166667,1852.778761
72,120,18000,124.365127,29,4;3;5;6;5;4;6;4;4;3;4;3;9;7;5;5;4;3;4;3;3;4;4;3;5;3;2;3;2,time,0.25;0.2;0.166667,1867.942856
73,120,18000,154.332580,31,4;3;5;3;4;4;4;6;4;3;5;3;4;4;4;4;4;3;4;3;5;7;3;3;3;4;3;5;3;4;2,time,0.25;0.2;0.166667,1850.376732
74,120,18000,192.171275,32,4;5;3;3;4;5;3;3;3;3;6;6;4;4;3;4;3;4;3;6;3;3;4;3;3;5;3;5;4;3;3;2,time,0.25;0.2;0.166667,1816.035179
75,120,18000,181.922325,32,4;3;5;3;4;4;3;3;3;8;4;5;4;7;4;4;4;3;4;4;3;4;5;3;4;4;2;3;3;2;2;2,time,0.25;0.2;0.166667,1868.856623
76,120,18000,174.848106,33,5;4;4;4;3;3;3;5;3;6;4;5;4;3;3;4;4;4;4;3;4;3;4;5;3;3;3;3;3;3;4;3;1,time,0.25;0.2;0.166667,1876.938802
77,120,18000,173.131652,28,5;5;7;3;4;4;6;4;4;4;4;4;4;5;4;4;5;4;4;5;3;3;3;4;3;5;4;6,time,0.25;0.2;0.166667,1920.353447
78,120,18000,186.949520,28,5;4;4;4;5;6;4;8;4;4;4;3;3;5;3;4;4;4;3;4;5;5;4;4;4;3;4;6,time,0.25;0.2;0.166667,1920.462554
79,120,18000,165.872114,32,3;4;4;3;4;4;3;4;4;3;3;5;3;4;6;5;3;4;4;5;4;3;3;7;4;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,1824.763043
80,120,18000,170.468587,31,5;5;5;5;4;3;5;4;3;6;3;4;4;5;3;3;4;3;3;5;4;3;4;3;4;4;3;4;3;3;3,time,0.25;0.2;0.166667,1902.929674
81,120,18000,148.755573,31,4;4;6;3;4;7;4;4;3;3;4;4;6;3;7;5;5;3;4;5;3;3;3;3;4;3;3;3;3;2;2,time,0.25;0.2;0.166667,1829.557490
82,120,18000,154.487738,32,5;6;4;5;4;4;3;4;8;4;3;5;4;4;4;3;3;3;3;3;4;4;4;3;3;3;4;2;2;4;3;2,time,0.25;0.2;0.166667,1865.424086
83,120,18000,140.957549,31,4;3;3;3;5;4;4;3;6;3;6;5;3;4;6;5;3;3;5;3;3;4;3;4;5;5;3;3;3;3;3,time,0.25;0.2;0.166667,1849.931649
84,120,18000,139.695315,33,4;4;5;5;4;3;6;4;3;4;4;4;3;4;7;3;3;3;3;3;5;4;3;4;4;3;3;3;3;3;2;3;1,time,0.25;0.2;0.166667,1850.211275
85,120,18000,141.346278,29,5;5;4;6;6;4;5;4;5;5;4;4;7;4;3;4;3;4;3;3;5;4;3;4;3;4;4;3;2,time,0.25;0.2;0.166667,1890.150368
86,120,18000,190.878205,29,6;3;3;5;4;5;3;5;4;3;6;4;5;5;3;3;3;3;8;6;3;5;6;3;4;3;3;3;3,time,0.25;0.2;0.166667,1869.975686
87,120,18000,220.900482,32,5;4;4;5;4;3;4;4;4;6;4;4;5;5;3;6;4;3;3;3;3;5;3;3;3;3;4;2;4;2;3;2,time,0.25;0.2;0.166667,1899.846778
88,120,18000,180.155274,31,6;3;4;5;7;4;5;5;3;4;5;3;4;4;5;3;4;3;4;3;3;4;5;3;2;3;3;4;3;3;3,time,0.25;0.2;0.166667,1851.163015
89,120,18000,191.062247,31,5;3;4;6;3;4;4;3;4;4;4;5;4;3;4;6;6;6;4;4;4;3;4;4;3;3;3;2;3;3;2,time,0.25;0.2;0.166667,1876.057456
90,120,18000,191.921644,28,6;3;7;6;4;5;7;4;6;3;7;4;4;3;4;8;4;3;4;4;3;4;3;3;3;3;3;2,time,0.25;0.2;0.166667,1876.610282
91,120,18000,188.148107,30,5;5;4;4;5;4;4;3;3;3;5;4;5;4;4;4;4;8;5;6;3;3;3;3;3;3;3;3;4;3,time,0.25;0.2;0.166667,1857.167032
92,120,18000,197.196489,31,7;3;4;6;3;4;4;3;4;3;6;3;4;4;5;5;4;3;6;4;3;3;4;4;4;3;3;2;4;3;2,time,0.25;0.2;0.166667,1865.987158
93,120,18000,137.437834,31,6;5;5;6;3;4;3;5;3;4;5;4;4;4;4;3;3;8;4;3;3;4;3;3;3;5;3;3;3;2;2,time,0.25;0.2;0.166667,1868.543208
94,120,18000,179.570206,34,5;4;5;4;3;3;4;3;3;3;3;3;5;5;4;7;3;3;3;4;3;3;3;4;3;3;4;3;4;2;3;3;2;3,time,0.25;0.2;0.166667,1816.280028
95,120,18000,176.680934,29,6;6;6;3;4;5;6;3;4;6;4;5;6;5;3;3;5;3;3;6;4;4;3;3;3;2;2;3;4,time,0.25;0.2;0.166667,1896.114991
96,120,18000,171.101415,31,6;5;5;5;4;4;3;4;4;4;3;3;3;3;3;4;5;3;3;7;4;4;3;4;4;4;3;3;4;3;3,time,0.25;0.2;0.166667,1838.431597
97,120,18000,169.397488,31,5;4;3;3;5;5;4;4;5;4;3;4;3;4;5;7;6;4;3;3;5;4;3;4;3;3;3;3;3;2;3,time,0.25;0.2;0.166667,1820.362026
98,120,18000,146.857009,31,4;5;5;3;6;3;4;5;3;4;4;4;3;5;5;3;5;5;5;5;3;3;5;4;3;3;3;3;2;3;2,time,0.25;0.2;0.166667,1818.262125
99,120,18000,213.364541,30,5;4;4;5;3;3;5;4;4;6;5;4;4;4;3;3;5;4;4;4;4;3;3;4;4;4;4;3;5;3,time,0.25;0.2;0.166667,1831.051710
100,120,18000,153.642090,32,5;3;5;4;4;6;4;3;4;3;4;3;3;3;3;4;5;3;4;4;4;3;5;5;3;4;4;4;3;4;3;1,time,0.25;0.2;0.166667,1816.687339
101,120,18000,183.472693,30,4;3;7;4;5;5;3;5;7;5;6;4;7;3;4;5;3;3;3;3;3;3;3;4;4;3;3;3;3;2,time,0.25;0.2;0.166667,1837.446703
102,120,18000,182.254142,33,5;4;4;4;3;3;4;6;3;7;4;3;7;3;4;3;4;3;3;3;4;4;5;3;3;3;2;2;3;2;3;3;3,time,0.25;0.2;0.166667,1838.230778
103,120,18000,182.659534,30,4;5;6;4;3;4;4;4;4;3;5;4;3;6;6;4;3;6;6;3;4;3;3;3;3;3;4;3;4;3,time,0.25;0.2;0.166667,1826.196053
104,120,18000,165.746787,30,5;4;4;5;4;3;3;3;4;6;5;5;3;4;4;5;4;4;4;5;4;5;4;3;3;3;3;4;4;3,time,0.25;0.2;0.166667,1845.364860
105,120,18000,184.199593,32,4;3;3;5;4;3;4;4;3;4;4;6;6;4;4;4;3;3;5;3;4;4;3;5;5;4;4;3;3;3;2;1,time,0.25;0.2;0.166667,1903.397417
106,120,18000,172.938062,30,4;4;4;5;6;4;5;5;4;3;3;4;3;3;6;3;3;4;8;3;3;5;4;5;4;5;3;3;2;2,time,0.25;0.2;0.166667,1837.223932
107,120,18000,134.199891,29,4;4;4;4;4;5;4;4;5;4;4;3;3;5;4;6;5;6;4;3;4;6;4;3;3;4;3;5;3,time,0.25;0.2;0.166667,1801.090425
108,120,18000,137.644206,31,3;5;4;5;7;5;4;6;3;3;4;3;4;3;5;6;6;3;4;4;4;3;4;3;3;4;3;2;3;2;2,time,0.25;0.2;0.166667,1809.340040
109,120,18000,199.646222,31,4;5;6;5;4;5;5;3;5;4;3;4;4;3;5;6;6;6;3;3;3;2;3;3;3;4;3;3;2;2;3,time,0.25;0.2;0.166667,1848.361358
110,120,18000,196.569669,30,5;5;4;3;5;5;6;5;8;5;3;3;5;3;4;3;5;4;5;3;3;4;4;3;4;3;3;3;2;2,time,0.25;0.2;0.166667,1860.129677
111,120,18000,129.996678,30,5;6;4;6;3;4;4;4;6;6;6;6;5;4;3;3;4;5;3;3;3;4;3;4;2;3;3;2;3;3,time,0.25;0.2;0.166667,1810.338135
112,120,18000,135.515126,31,6;4;4;5;4;4;4;5;6;5;4;5;4;3;7;7;3;2;3;3;2;3;2;3;4;3;3;3;3;3;3,time,0.25;0.2;0.166667,1816.616500
113,120,18000,143.704095,30,7;5;5;5;3;4;3;4;4;3;6;4;4;4;5;4;4;4;3;4;3;4;3;3;4;4;3;3;6;2,time,0.25;0.2;0.166667,1811.866043
114,120,18000,154.686363,31,3;5;10;4;6;6;3;4;3;3;4;3;4;3;4;3;3;5;3;5;3;3;3;3;4;4;4;3;4;3;2,time,0.25;0.2;0.166667,1809.794344
115,120,18000,152.149640,29,4;5;4;5;6;4;4;5;3;7;7;5;5;5;4;3;4;4;4;5;4;4;3;3;2;3;3;2;3,time,0.25;0.2;0.166667,1848.725495
116,120,18000,165.972547,32,6;4;6;4;3;4;3;5;3;4;3;4;4;4;4;5;4;5;3;4;3;3;3;3;4;3;3;4;3;4;3;2,time,0.25;0.2;0.166667,1823.656964
117,120,18000,185.690113,32,5;6;5;4;7;3;4;4;3;4;4;5;5;5;4;3;3;4;4;3;4;3;3;3;3;3;3;3;3;2;2;3,time,0.25;0.2;0.166667,1811.353658
118,120,18000,184.453307,30,4;3;6;3;5;4;4;5;7;3;4;5;4;5;6;6;5;3;3;3;3;5;3;3;3;4;4;3;2;2,time,0.25;0.2;0.166667,1833.115688
119,120,18000,152.299788,28,6;5;8;3;6;4;3;3;4;6;3;5;7;5;7;7;4;3;4;3;3;3;4;3;3;3;3;2,time,0.25;0.2;0.166667,1818.766225
120,120,18000,218.902998,31,5;5;4;4;4;3;4;7;5;5;5;4;4;3;4;4;3;3;4;3;8;4;3;3;3;4;2;3;3;2;2,time,0.25;0.2;0.166667,1845.311622
121,120,18000,186.327873,31,5;5;3;4;4;4;5;5;4;5;3;5;4;3;4;4;5;3;4;3;3;3;3;3;3;3;4;4;4;5;3,time,0.25;0.2;0.166667,1821.957434
122,120,18000,196.520717,29,6;4;4;4;4;6;5;5;4;3;5;4;5;4;6;4;6;3;5;3;5;3;4;3;3;4;3;3;2,time,0.25;0.2;0.166667,1837.416485
123,120,18000,150.479773,32,5;5;4;3;4;3;7;4;7;7;6;3;5;3;4;3;3;3;3;3;3;3;4;3;4;2;3;3;3;2;2;3,time,0.25;0.2;0.166667,1804.956020
124,120,18000,152.850946,32,5;5;4;4;4;4;4;5;4;5;3;4;3;4;4;3;3;5;5;4;3;3;4;3;3;3;3;4;3;3;3;3,time,0.25;0.2;0.166667,1826.117236
125,120,18000,140.096988,30,3;6;7;3;5;6;3;4;5;3;6;4;4;3;6;3;4;3;4;4;3;3;3;3;3;4;3;5;5;2,time,0.25;0.2;0.166667,1809.728345
126,120,18000,201.964320,30,5;3;4;7;4;4;5;4;4;5;3;3;8;6;4;5;3;4;4;6;5;4;2;3;3;3;2;2;2;3,time,0.25;0.2;0.166667,1838.703014
127,120,18000,159.519867,30,5;5;4;4;4;3;3;4;4;4;4;4;3;4;4;6;3;4;6;5;3;5;7;3;3;4;4;3;3;2,time,0.25;0.2;0.166667,1841.892069
128,120,18000,180.214512,32,4;6;3;3;3;3;3;4;3;4;3;3;4;3;3;4;3;4;5;6;3;5;4;3;4;4;5;4;6;4;3;1,time,0.25;0.2;0.166667,1835.500052
129,120,18000,162.904000,29,4;4;6;3;4;7;5;4;4;5;4;5;7;4;5;5;4;3;5;3;4;3;4;3;3;3;3;3;3,time,0.25;0.2;0.166667,1838.292925
130,120,18000,140.297283,29,5;5;4;5;4;4;4;7;3;4;4;5;3;4;5;3;3;5;3;3;4;3;6;6;5;4;4;3;2,time,0.25;0.2;0.166667,1798.305616
131,120,18000,169.996065,31,5;3;6;4;3;5;6;4;6;3;6;4;4;4;5;4;4;3;4;4;6;2;3;3;3;4;3;3;2;2;2,time,0.25;0.2;0.166667,1814.638468
132,120,18000,171.484177,31,6;3;6;5;4;3;4;4;4;4;5;4;4;4;6;4;4;5;3;3;5;3;3;3;3;3;4;4;2;3;2,time,0.25;0.2;0.166667,1838.980777
133,120,18000,157.367753,31,5;5;4;5;3;4;5;4;3;4;6;4;5;3;5;4;4;3;4;3;4;3;3;5;3;4;6;3;2;2;2,time,0.25;0.2;0.166667,1866.735443
134,120,18000,139.937871,31,4;4;3;5;4;3;5;5;4;6;5;7;3;4;3;4;5;3;3;4;3;3;4;3;4;5;3;3;4;2;2,time,0.25;0.2;0.166667,1808.598574
135,120,18000,167.680704,33,4;3;5;3;5;4;3;4;3;3;3;3;3;4;3;4;4;5;5;4;5;3;3;3;4;3;4;3;3;4;3;3;4,time,0.25;0.2;0.166667,1846.467937
136,120,18000,183.372151,30,7;4;4;4;5;4;4;6;5;4;7;4;8;3;4;4;3;3;3;3;4;3;3;4;4;3;3;2;3;2,time,0.25;0.2;0.166667,1824.804171
137,120,18000,195.259109,31,6;5;3;4;3;4;3;4;4;4;4;4;3;4;5;4;3;4;4;4;3;3;3;3;4;7;4;3;5;3;3,time,0.25;0.2;0.166667,1867.814302
138,120,18000,141.072445,28,4;6;5;3;7;7;4;4;6;4;5;6;5;5;4;4;4;5;3;4;4;3;4;3;3;3;3;2,time,0.25;0.2;0.166667,1841.508200
139,120,18000,176.748112,31,6;4;5;3;4;5;7;3;3;3;3;4;5;3;5;5;3;4;4;4;5;3;4;5;3;4;3;4;2;3;1,time,0.25;0.2;0.166667,1971.602482
140,120,18000,135.037757,28,8;7;4;3;6;5;4;4;3;4;5;5;3;8;4;3;3;3;4;3;4;3;3;3;4;5;3;6,time,0.25;0.2;0.166667,2105.535612
141,120,18000,140.847352,30,5;4;5;5;5;6;3;4;5;5;4;3;5;4;6;3;3;4;3;5;4;4;3;4;2;3;4;3;3;3,time,0.25;0.2;0.166667,2104.811556
142,120,18000,170.036632,29,9;7;5;4;4;5;3;4;6;3;3;4;4;5;4;5;4;5;5;4;4;3;3;4;3;2;3;2;3,time,0.25;0.2;0.166667,2193.855837
143,120,18000,171.107275,33,5;5;4;3;6;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;7;4;5;3;3;3;6;4;2;3;3,time,0.25;0.2;0.166667,2133.081311
