idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
22,80,14000,117.784788,19,5;6;5;4;3;3;4;3;3;6;3;4;3;7;4;5;5;5;2,time,0.25;0.2;0.166667,641.497740
23,80,14000,109.890173,22,3;4;5;3;3;4;3;3;4;5;5;5;3;6;4;3;3;4;3;3;3;1,time,0.25;0.2;0.166667,629.990381
24,80,14000,125.410494,21,4;4;4;3;4;5;3;3;5;3;4;3;4;4;3;4;5;4;5;4;2,time,0.25;0.2;0.166667,642.745578
25,80,14000,113.584701,21,6;5;3;4;4;3;4;7;4;4;3;4;3;3;4;3;4;4;3;3;2,time,0.25;0.2;0.166667,634.108158
26,80,14000,143.476580,22,4;6;3;3;4;4;3;4;4;4;3;4;5;3;4;3;3;5;3;3;4;1,time,0.25;0.2;0.166667,629.967322
27,80,14000,108.307338,18,5;5;6;5;7;4;4;5;4;3;5;3;3;6;3;4;5;3,time,0.25;0.2;0.166667,641.151463
28,80,14000,115.094616,21,4;3;6;5;3;4;3;7;6;3;3;5;4;3;3;3;3;4;3;3;2,time,0.25;0.2;0.166667,646.368601
29,80,14000,99.861123,20,4;4;4;4;8;4;3;8;4;3;6;4;3;4;5;2;2;4;2;2,time,0.25;0.2;0.166667,638.951161
30,80,14000,142.737147,22,4;4;4;4;3;4;4;3;3;4;5;5;5;3;3;3;4;4;3;3;3;2,time,0.25;0.2;0.166667,617.690747
31,80,14000,94.098511,20,4;5;4;5;7;4;3;6;4;3;5;3;4;3;3;7;3;3;2;2,time,0.25;0.2;0.166667,638.462055
32,80,14000,94.454041,20,4;5;4;3;4;3;6;5;5;4;6;4;3;7;3;3;3;4;3;1,time,0.25;0.2;0.166667,645.256881
33,80,14000,123.726374,21,5;3;6;7;6;3;3;5;3;4;3;3;4;3;3;4;4;3;3;3;2,time,0.25;0.2;0.166667,633.933701
34,80,14000,120.519574,20,5;4;4;4;4;4;6;5;4;3;3;4;3;3;4;3;4;6;4;3,time,0.25;0.2;0.166667,646.586776
35,80,14000,116.284510,21,4;4;6;4;5;3;5;3;5;3;4;4;3;3;3;4;3;4;4;3;3,time,0.25;0.2;0.166667,629.643277
36,80,14000,124.322160,21,4;4;3;5;5;4;3;5;3;5;5;3;3;4;6;3;4;3;3;2;3,time,0.25;0.2;0.166667,651.850278
37,80,14000,102.961632,23,5;4;3;3;3;4;5;6;4;3;7;5;3;3;3;3;3;2;3;2;2;2;2,time,0.25;0.2;0.166667,635.679480
38,80,14000,119.902757,20,4;4;7;5;5;5;3;7;4;5;3;4;3;3;3;4;3;2;3;3,time,0.25;0.2;0.166667,642.509005
39,80,14000,116.438269,23,3;3;6;4;3;4;5;3;3;4;4;3;4;3;3;3;4;4;4;3;3;3;1,time,0.25;0.2;0.166667,637.565335
40,80,14000,124.608280,23,4;4;4;6;4;3;3;4;4;3;4;3;3;3;3;3;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,630.462211
41,80,14000,144.793123,21,4;3;4;4;5;4;3;4;4;3;3;4;3;5;4;3;5;3;4;4;4,time,0.25;0.2;0.166667,639.571645
42,80,14000,115.600235,23,4;4;7;4;3;4;4;4;3;3;3;3;3;3;3;4;3;3;4;4;3;2;2,time,0.25;0.2;0.166667,626.432558
43,80,14000,105.599854,20,5;5;4;7;5;3;3;3;6;5;4;5;4;4;3;4;3;2;3;2,time,0.25;0.2;0.166667,640.808347
44,80,14000,98.631262,19,5;8;4;4;8;3;3;3;3;3;4;5;4;5;4;3;4;4;3,time,0.25;0.2;0.166667,649.919384
45,80,14000,110.793654,22,3;6;7;6;6;4;3;3;3;3;3;3;3;4;4;3;3;3;3;3;2;2,time,0.25;0.2;0.166667,631.667353
46,80,14000,91.981924,18,5;5;6;4;3;4;4;8;4;4;4;5;4;4;5;4;3;4,time,0.25;0.2;0.166667,638.575437
47,80,14000,126.174762,21,4;6;4;4;4;6;3;4;3;4;3;5;3;3;3;3;4;3;5;3;3,time,0.25;0.2;0.166667,639.242553
48,80,14000,110.154097,22,3;4;4;6;4;4;5;4;7;3;3;3;3;3;3;4;3;3;3;4;2;2,time,0.25;0.2;0.166667,634.878549
49,80,14000,116.328296,21,5;5;5;5;3;3;3;3;4;3;4;4;4;4;3;4;4;4;3;4;3,time,0.25;0.2;0.166667,644.363260
50,80,14000,144.866060,20,6;4;4;6;3;3;7;4;3;6;3;5;6;3;4;2;3;3;3;2,time,0.25;0.2;0.166667,642.233273
51,80,14000,132.679044,22,3;5;4;5;4;3;4;4;4;3;4;4;5;4;3;5;3;4;3;2;2;2,time,0.25;0.2;0.166667,638.040035
52,80,14000,95.462480,21,5;3;5;7;5;4;5;5;3;3;3;3;3;3;4;4;3;3;4;3;2,time,0.25;0.2;0.166667,635.536083
53,80,14000,130.620360,20,8;3;4;3;6;3;4;5;5;5;7;4;4;2;2;3;3;3;3;3,time,0.25;0.2;0.166667,656.986517
54,80,14000,99.173413,18,7;5;6;4;4;5;5;3;4;7;5;3;3;4;3;5;3;4,time,0.25;0.2;0.166667,654.892781
55,80,14000,116.238404,20,4;6;9;5;5;3;3;4;4;3;5;5;3;3;3;4;3;3;2;3,time,0.25;0.2;0.166667,632.811175
56,80,14000,93.907178,19,8;5;3;5;3;3;3;4;6;3;3;4;5;5;6;3;4;3;4,time,0.25;0.2;0.166667,645.448163
57,80,14000,99.173767,21,5;5;8;5;4;5;5;5;3;3;3;4;3;3;3;2;3;3;3;3;2,time,0.25;0.2;0.166667,645.176318
58,80,14000,113.886829,21,4;5;3;4;4;5;4;5;6;3;3;3;3;4;4;4;3;3;4;3;3,time,0.25;0.2;0.166667,620.777734
59,80,14000,124.334208,19,6;5;3;4;5;5;4;4;3;5;4;5;5;6;5;3;3;3;2,time,0.25;0.2;0.166667,641.491874
60,80,14000,105.523669,19,3;4;5;5;6;4;4;4;4;4;4;5;4;4;3;6;4;4;3,time,0.25;0.2;0.166667,636.928538
61,80,14000,119.216030,21,4;5;4;3;6;3;3;4;4;5;4;3;5;3;5;3;5;2;4;3;2,time,0.25;0.2;0.166667,640.083127
62,80,14000,115.680844,21,5;3;4;5;4;3;3;5;4;5;4;4;3;3;3;4;3;4;4;4;3,time,0.25;0.2;0.166667,629.213758
63,80,14000,101.664327,20,4;5;4;4;5;4;4;3;4;5;4;3;4;4;3;3;6;4;5;2,time,0.25;0.2;0.166667,627.614241
64,80,14000,87.567275,20,6;5;5;5;3;3;4;4;3;3;3;4;4;4;6;4;3;5;3;3,time,0.25;0.2;0.166667,645.515974
65,80,14000,126.698935,22,4;4;4;4;4;4;3;3;3;4;4;3;5;4;3;3;3;3;4;3;5;3,time,0.25;0.2;0.166667,656.404434
66,80,14000,115.781121,20,6;5;4;3;4;3;5;6;4;3;6;4;3;4;4;4;4;3;3;2,time,0.25;0.2;0.166667,646.396103
67,80,14000,141.937465,22,5;4;5;3;3;3;4;4;4;5;5;3;3;3;4;3;5;3;4;3;3;1,time,0.25;0.2;0.166667,635.381787
68,80,14000,120.596386,21,4;4;4;4;4;4;5;3;5;3;3;4;4;3;4;3;4;3;4;5;3,time,0.25;0.2;0.166667,643.011886
69,80,14000,123.135749,21,3;5;4;3;4;5;4;5;4;4;7;3;5;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,643.510840
70,80,14000,117.804560,20,6;4;4;5;6;5;5;3;3;3;4;3;3;4;4;3;6;3;3;3,time,0.25;0.2;0.166667,631.200351
71,80,14000,108.079481,23,5;4;7;7;4;4;3;4;4;4;2;3;3;3;3;3;2;3;3;2;2;3;2,time,0.25;0.2;0.166667,634.399821
72,80,14000,112.491674,21,6;6;3;3;4;4;5;4;3;3;3;3;3;4;4;4;4;3;3;4;4,time,0.25;0.2;0.166667,625.294279
73,80,14000,114.494435,21,6;4;3;4;6;3;4;5;6;3;4;5;4;4;4;4;2;2;3;3;1,time,0.25;0.2;0.166667,624.757579
74,80,14000,135.133311,22,4;5;4;4;3;3;3;3;6;5;4;3;3;7;4;3;3;3;3;2;2;3,time,0.25;0.2;0.166667,622.379369
75,80,14000,110.091025,22,5;3;5;4;5;4;3;5;4;3;5;4;4;6;3;2;3;3;2;3;2;2,time,0.25;0.2;0.166667,628.784762
76,80,14000,114.831653,19,3;5;6;4;3;7;4;4;3;8;5;6;5;3;3;3;4;3;1,time,0.25;0.2;0.166667,650.363483
77,80,14000,125.319181,19,7;4;5;6;5;6;7;5;4;3;2;3;3;4;4;3;3;3;3,time,0.25;0.2;0.166667,646.907833
78,80,14000,133.111423,22,5;4;4;5;4;5;6;3;4;3;3;4;3;3;3;4;3;3;2;4;3;2,time,0.25;0.2;0.166667,657.408187
79,80,14000,106.759697,20,4;6;5;4;3;3;4;4;5;5;3;3;4;3;6;5;3;3;4;3,time,0.25;0.2;0.166667,635.135304
80,80,14000,142.620975,21,4;8;4;4;3;3;9;4;4;4;3;4;3;3;2;3;3;3;4;2;3,time,0.25;0.2;0.166667,652.961661
81,80,14000,91.363644,20,5;3;4;3;6;4;5;6;4;6;5;4;4;4;3;2;2;3;3;4,time,0.25;0.2;0.166667,640.378140
82,80,14000,95.453068,22,4;4;4;4;4;5;5;3;3;4;3;4;4;4;3;3;3;3;3;4;4;2,time,0.25;0.2;0.166667,641.964504
83,80,14000,116.402487,22,7;4;4;6;4;4;3;3;3;4;4;3;3;4;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,626.772237
84,80,14000,111.569809,21,4;5;4;5;4;3;5;5;3;5;3;4;6;5;4;2;3;2;3;3;2,time,0.25;0.2;0.166667,623.124826
85,80,14000,133.253866,20,5;3;6;5;3;5;5;6;5;7;3;3;5;3;3;3;3;2;3;2,time,0.25;0.2;0.166667,639.536687
86,80,14000,95.378801,23,5;7;4;5;4;3;3;5;3;4;3;3;3;3;3;2;3;3;3;3;2;3;3,time,0.25;0.2;0.166667,634.991273
87,80,14000,129.805541,22,5;4;5;4;3;4;3;3;3;6;3;4;4;4;4;4;3;3;2;3;3;3,time,0.25;0.2;0.166667,628.647001
88,80,14000,103.689075,20,6;6;3;4;3;5;4;5;4;3;4;3;6;5;3;3;4;3;3;3,time,0.25;0.2;0.166667,628.830319
89,80,14000,114.063851,18,5;5;3;6;4;3;3;5;4;7;7;3;4;8;3;4;4;2,time,0.25;0.2;0.166667,641.050316
90,80,14000,133.946018,20,4;4;4;5;5;6;5;3;8;3;4;4;3;4;3;4;4;2;2;3,time,0.25;0.2;0.166667,642.261229
91,80,14000,108.300570,21,5;4;7;5;4;6;3;5;4;3;4;3;3;3;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,638.542918
92,80,14000,95.358301,20,5;4;6;4;3;4;3;5;5;4;3;4;3;5;3;4;5;3;4;3,time,0.25;0.2;0.166667,644.890669
93,80,14000,137.438974,23,6;3;3;3;5;4;3;3;3;5;3;4;3;3;3;4;4;4;3;2;3;3;3,time,0.25;0.2;0.166667,633.555148
94,80,14000,104.947418,20,7;6;5;3;5;3;5;4;6;3;4;4;4;3;4;3;3;3;3;2,time,0.25;0.2;0.166667,639.776628
95,80,14000,134.658068,21,5;4;5;4;4;4;4;6;4;3;4;4;3;3;3;3;3;3;3;5;3,time,0.25;0.2;0.166667,634.301882
96,80,14000,127.959169,22,5;5;3;3;4;4;3;4;5;5;4;5;3;3;3;4;4;3;4;2;3;1,time,0.25;0.2;0.166667,640.181073
97,80,14000,121.630208,22,3;5;5;3;3;3;4;3;3;7;3;5;3;3;3;4;3;4;3;4;3;3,time,0.25;0.2;0.166667,633.580985
98,80,14000,119.195737,21,3;6;4;5;4;3;4;5;7;3;3;4;5;3;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,649.185748
99,80,14000,123.454227,20,6;4;3;4;5;5;4;5;5;4;4;5;5;4;4;4;2;3;3;1,time,0.25;0.2;0.166667,644.050977
100,80,14000,116.720840,22,4;5;3;5;3;3;4;4;5;3;3;3;5;3;7;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,630.941323
101,80,14000,93.267428,20,5;3;3;6;5;5;4;5;7;4;4;3;3;3;3;3;4;3;4;3,time,0.25;0.2;0.166667,637.877049
102,80,14000,117.666008,20,3;5;3;4;4;5;3;6;4;4;4;9;3;3;3;4;3;3;3;4,time,0.25;0.2;0.166667,652.292516
103,80,14000,116.889370,19,3;3;7;5;4;3;4;4;3;3;6;5;6;5;5;3;3;5;3,time,0.25;0.2;0.166667,652.054145
104,80,14000,133.141648,22,3;7;3;4;4;3;5;3;4;4;3;3;3;3;4;3;6;4;3;2;5;1,time,0.25;0.2;0.166667,641.613488
105,80,14000,120.493576,21,6;5;4;3;7;3;5;4;4;4;5;4;4;5;3;3;3;2;2;2;2,time,0.25;0.2;0.166667,635.098007
106,80,14000,103.252587,20,6;5;3;4;3;4;3;3;5;4;4;4;5;3;5;4;3;4;4;4,time,0.25;0.2;0.166667,632.059572
107,80,14000,108.907957,20,4;7;5;4;4;4;5;4;3;7;4;5;3;3;3;4;3;3;3;2,time,0.25;0.2;0.166667,653.851854
108,80,14000,118.101065,21,4;4;6;4;5;4;3;3;3;7;3;3;3;5;4;4;4;4;3;2;2,time,0.25;0.2;0.166667,643.039796
109,80,14000,110.407376,20,6;5;3;3;4;6;6;4;4;3;6;3;4;3;5;3;3;3;5;1,time,0.25;0.2;0.166667,645.425156
110,80,14000,92.664350,20,5;5;5;4;6;6;3;4;3;4;5;3;5;3;3;4;3;3;4;2,time,0.25;0.2;0.166667,633.007408
111,80,14000,141.326151,20,6;4;5;4;5;3;4;3;4;5;5;3;4;3;6;4;4;4;2;2,time,0.25;0.2;0.166667,643.284868
112,80,14000,106.246847,21,5;5;3;5;5;6;4;4;3;3;3;3;3;3;3;3;3;4;6;3;3,time,0.25;0.2;0.166667,637.222275
113,80,14000,123.579137,21,7;5;5;4;3;3;4;4;4;5;3;3;3;4;3;4;5;3;3;4;1,time,0.25;0.2;0.166667,648.837045
114,80,14000,134.791674,21,5;5;4;4;4;3;4;3;4;4;3;5;7;3;3;4;3;4;3;2;3,time,0.25;0.2;0.166667,627.691282
115,80,14000,116.635054,20,6;5;5;3;4;4;4;6;5;5;4;4;5;4;3;4;3;2;2;2,time,0.25;0.2;0.166667,650.175707
116,80,14000,129.905463,22,6;4;6;3;4;4;4;4;4;4;3;4;3;3;3;4;3;3;3;3;3;2,time,0.25;0.2;0.166667,633.052395
117,80,14000,130.975534,20,5;4;4;3;5;5;4;4;4;5;5;3;7;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,630.067873
118,80,14000,127.442863,20,5;4;5;4;4;8;6;4;3;4;5;3;3;3;5;3;3;3;3;2,time,0.25;0.2;0.166667,641.236914
119,80,14000,114.578244,19,5;4;5;6;4;3;5;3;5;5;5;5;6;3;3;6;3;2;2,time,0.25;0.2;0.166667,654.467320
120,80,14000,123.504458,23,4;5;4;5;4;3;3;3;3;3;3;4;3;3;3;4;6;3;3;4;3;3;1,time,0.25;0.2;0.166667,621.948157
121,80,14000,117.852736,22,6;4;4;4;6;3;5;4;3;4;4;4;3;5;3;2;3;2;3;2;3;3,time,0.25;0.2;0.166667,628.302153
122,80,14000,153.764414,22,4;4;4;4;4;3;3;4;4;4;7;5;4;3;3;4;3;3;3;3;2;2,time,0.25;0.2;0.166667,639.336993
123,80,14000,123.169586,20,5;5;3;6;4;5;5;3;3;5;4;4;4;4;6;3;3;3;3;2,time,0.25;0.2;0.166667,635.016111
124,80,14000,120.070715,22,5;3;5;5;5;8;3;3;3;4;3;4;3;4;3;3;3;4;2;2;3;2,time,0.25;0.2;0.166667,625.664293
125,80,14000,121.466023,20,6;3;3;4;3;7;5;3;3;4;4;6;5;3;4;3;3;3;5;3,time,0.25;0.2;0.166667,630.832923
126,80,14000,112.573966,21,5;3;4;7;8;3;3;6;4;3;3;4;3;4;4;4;2;2;3;2;3,time,0.25;0.2;0.166667,627.959155
127,80,14000,95.053376,21,4;4;5;4;3;4;7;4;3;5;5;3;3;3;3;3;6;3;3;3;2,time,0.25;0.2;0.166667,634.896377
128,80,14000,116.622912,21,6;4;4;4;4;3;3;5;4;3;5;5;5;4;3;5;3;3;2;3;2,time,0.25;0.2;0.166667,622.206554
129,80,14000,111.540607,20,4;5;5;5;3;4;3;3;5;6;6;3;3;6;3;4;4;2;3;3,time,0.25;0.2;0.166667,622.356212
130,80,14000,115.811151,24,4;4;4;4;5;3;4;3;3;4;3;3;3;3;3;3;3;4;3;3;3;2;4;2,time,0.25;0.2;0.166667,636.863923
131,80,14000,140.696514,22,4;5;4;4;4;3;4;3;5;6;5;3;3;3;3;3;5;3;3;3;3;1,time,0.25;0.2;0.166667,646.237422
132,80,14000,95.752972,19,5;6;5;4;4;3;5;4;6;3;6;4;4;3;3;6;3;3;3,time,0.25;0.2;0.166667,651.060667
133,80,14000,108.113350,21,4;5;3;3;5;4;6;3;4;3;3;3;4;3;3;4;4;6;4;3;3,time,0.25;0.2;0.166667,632.616181
134,80,14000,116.181750,20,5;5;4;5;4;4;4;6;3;4;4;3;3;4;3;3;5;5;4;2,time,0.25;0.2;0.166667,627.014322
135,80,14000,134.856886,20,4;5;4;3;4;4;4;4;3;4;7;4;7;4;3;4;3;4;3;2,time,0.25;0.2;0.166667,625.851173
136,80,14000,95.441225,21,4;5;7;4;4;3;4;5;3;3;4;3;3;3;6;3;3;4;3;3;3,time,0.25;0.2;0.166667,640.045606
137,80,14000,96.894539,19,4;5;4;3;6;5;5;5;3;6;5;6;3;5;3;3;3;3;3,time,0.25;0.2;0.166667,637.202254
138,80,14000,125.170336,18,9;4;3;4;4;6;4;3;7;4;4;5;4;4;5;4;4;2,time,0.25;0.2;0.166667,649.860601
139,80,14000,112.899276,19,5;4;5;5;4;4;5;5;8;3;5;4;3;6;3;4;2;3;2,time,0.25;0.2;0.166667,657.394857
140,80,14000,121.435914,19,4;6;5;5;5;3;5;3;3;5;4;4;3;4;5;4;7;3;2,time,0.25;0.2;0.166667,633.708856
141,80,14000,132.797177,21,5;3;5;4;3;4;5;3;4;3;4;4;5;3;4;4;4;5;3;3;2,time,0.25;0.2;0.166667,634.434984
142,80,14000,108.931918,20,4;5;3;3;6;4;3;4;4;4;4;3;4;4;5;4;5;3;3;5,time,0.25;0.2;0.166667,635.442690
143,80,14000,113.733947,22,5;3;4;5;5;4;4;5;5;4;3;3;3;5;3;3;3;3;3;2;3;2,time,0.25;0.2;0.166667,629.034988
144,80,14000,97.038065,22,6;4;3;6;6;5;3;3;3;4;3;3;3;5;3;3;3;3;3;3;2;3,time,0.25;0.2;0.166667,624.113976
145,80,14000,103.870414,20,5;4;4;4;5;4;3;7;5;5;4;3;5;3;3;3;4;3;4;2,time,0.25;0.2;0.166667,642.336221
146,80,14000,127.691136,20,6;4;4;4;3;4;6;4;3;5;3;4;4;4;5;3;5;4;3;2,time,0.25;0.2;0.166667,643.395422
147,80,14000,101.760060,20,6;6;6;3;5;4;4;4;4;5;5;4;3;5;4;3;2;2;3;2,time,0.25;0.2;0.166667,651.386939
148,80,14000,128.051364,21,6;4;4;3;5;3;4;3;4;4;8;5;4;5;3;3;3;3;2;2;2,time,0.25;0.2;0.166667,633.493484
149,80,14000,111.906089,21,6;3;3;5;4;4;6;3;3;3;6;6;6;3;2;3;3;3;3;3;2,time,0.25;0.2;0.166667,642.854416
150,80,14000,105.786227,22,6;4;6;5;3;3;5;5;5;3;3;4;3;3;4;4;3;3;2;2;2;2,time,0.25;0.2;0.166667,632.042499
151,80,14000,87.274973,20,3;3;3;4;4;5;4;4;4;3;7;4;5;3;6;3;4;3;4;4,time,0.25;0.2;0.166667,626.279619
152,80,14000,105.533466,21,4;6;6;4;4;4;3;6;3;4;5;3;7;3;4;3;3;2;2;2;2,time,0.25;0.2;0.166667,627.103671
153,80,14000,109.756119,19,3;4;9;4;6;6;4;5;4;3;3;4;4;3;3;4;3;3;5,time,0.25;0.2;0.166667,664.673185
154,80,14000,116.315693,19,5;5;5;7;5;5;3;4;5;3;3;3;6;3;4;6;3;2;3,time,0.25;0.2;0.166667,644.757118
155,80,14000,120.241664,21,3;6;4;5;3;5;5;3;4;3;5;3;4;3;3;3;5;3;4;3;3,time,0.25;0.2;0.166667,636.942739
156,80,14000,103.810456,20,4;5;4;4;6;3;4;4;3;5;7;4;4;5;3;4;2;3;4;2,time,0.25;0.2;0.166667,626.296908
157,80,14000,115.151777,22,5;4;3;3;3;4;4;4;5;4;4;4;6;3;6;3;3;3;3;2;2;2,time,0.25;0.2;0.166667,630.096311
158,80,14000,130.331608,19,4;6;5;4;5;4;5;4;7;3;5;4;4;4;4;5;3;2;2,time,0.25;0.2;0.166667,634.542953
159,80,14000,134.223366,22,4;3;4;4;5;4;3;4;4;3;3;4;3;3;5;3;3;6;4;3;4;1,time,0.25;0.2;0.166667,637.767451
160,80,14000,117.130189,20,5;3;5;3;6;5;5;3;3;5;3;3;6;4;3;3;4;4;4;3,time,0.25;0.2;0.166667,650.375479
161,80,14000,119.048120,20,4;5;6;4;5;3;4;3;3;7;4;5;4;4;4;3;3;3;3;3,time,0.25;0.2;0.166667,648.652503
162,80,14000,100.301670,22,5;4;4;5;9;4;3;4;6;3;3;4;3;2;3;2;3;3;3;3;2;2,time,0.25;0.2;0.166667,646.990907
163,80,14000,102.835468,21,5;5;5;6;8;3;3;4;4;4;3;3;4;3;3;3;3;5;2;2;2,time,0.25;0.2;0.166667,640.953494
164,80,14000,149.817708,22,5;4;4;5;4;3;4;5;3;5;3;5;3;4;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,637.782386
165,80,14000,134.622810,22,4;4;4;5;4;3;3;3;4;4;3;4;3;3;3;3;4;3;3;7;3;3,time,0.25;0.2;0.166667,634.163909
166,80,14000,118.641977,21,5;7;5;4;3;3;4;3;3;3;7;3;4;3;4;4;3;3;3;3;3,time,0.25;0.2;0.166667,658.022663
167,80,14000,115.667904,20,4;3;3;4;7;4;4;6;5;3;4;3;4;3;3;3;5;3;6;3,time,0.25;0.2;0.166667,637.185691
168,80,14000,121.409481,22,4;5;5;5;5;4;3;3;3;3;5;4;3;3;5;3;3;3;3;3;4;1,time,0.25;0.2;0.166667,629.861716
169,80,14000,96.085480,21,5;4;4;4;5;5;4;3;3;5;3;4;3;4;4;3;3;4;4;2;4,time,0.25;0.2;0.166667,640.287961
170,80,14000,153.244401,24,3;3;4;5;3;5;3;4;3;3;6;3;3;3;3;4;3;3;4;3;2;2;2;3,time,0.25;0.2;0.166667,612.744050
171,80,14000,120.589847,20,4;5;5;4;3;3;5;3;3;8;5;4;3;3;3;5;4;6;3;1,time,0.25;0.2;0.166667,636.014659
172,80,14000,107.323331,21,5;6;4;3;4;4;4;3;6;4;4;3;3;3;4;4;3;3;3;4;3,time,0.25;0.2;0.166667,628.875780
173,80,14000,142.010366,21,3;3;4;4;4;5;4;4;4;4;4;3;3;6;5;5;4;3;2;3;3,time,0.25;0.2;0.166667,640.198579
174,80,14000,98.876135,20,10;4;5;4;5;6;3;3;3;3;4;3;4;3;3;4;3;3;3;4,time,0.25;0.2;0.166667,657.336405
175,80,14000,99.789402,21,4;5;5;4;4;4;5;3;5;3;3;5;4;5;4;2;3;3;3;3;3,time,0.25;0.2;0.166667,640.064957
176,80,14000,117.594072,19,3;6;9;4;4;5;4;6;4;5;3;4;5;3;4;3;3;3;2,time,0.25;0.2;0.166667,648.321166
177,80,14000,120.359991,21,5;11;6;3;4;3;3;3;3;3;3;4;3;3;4;4;3;3;2;4;3,time,0.25;0.2;0.166667,639.728958
178,80,14000,105.599804,20,5;4;3;4;3;3;3;4;5;4;5;4;4;3;5;4;3;6;3;5,time,0.25;0.2;0.166667,646.689859
179,80,14000,142.903969,21,4;4;4;4;3;4;4;5;4;3;3;3;5;3;3;5;4;3;3;3;6,time,0.25;0.2;0.166667,636.488710
180,80,14000,115.255175,25,4;5;4;4;4;5;3;3;2;3;3;3;2;4;3;3;3;3;3;3;3;3;3;2;2,time,0.25;0.2;0.166667,623.328169
181,80,14000,99.630521,23,6;4;3;3;6;4;5;5;3;5;3;4;4;3;3;3;3;3;2;2;2;3;1,time,0.25;0.2;0.166667,631.273279
182,80,14000,96.354038,19,4;4;6;5;5;3;5;5;3;3;3;4;3;6;5;3;6;3;4,time,0.25;0.2;0.166667,642.131414
183,80,14000,114.516247,19,4;5;5;6;4;5;3;3;4;4;7;3;6;4;3;3;4;4;3,time,0.25;0.2;0.166667,654.437988
