idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
12,140,20000,265.107996,39,6;3;5;4;3;4;3;4;4;3;3;3;5;4;5;4;4;4;4;3;3;6;3;3;3;3;4;4;3;5;4;3;3;3;3;2;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2871.335282
13,140,20000,156.936582,37,4;4;3;4;3;4;4;4;6;3;5;6;4;4;3;3;3;5;4;5;3;5;3;6;3;4;5;3;3;4;3;3;3;4;2;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2823.453358
14,140,20000,203.254734,34,6;5;4;5;4;4;3;4;5;6;4;4;3;3;4;5;4;5;5;5;4;4;4;3;4;3;5;3;4;4;3;4;5;2,time,0.25;0.2;0.166667;0.142857;0.125,2892.079953
15,140,20000,247.742157,35,5;7;4;4;4;6;4;4;3;5;4;3;5;4;5;3;3;3;4;4;4;4;3;4;3;4;4;4;4;3;4;3;3;4;5,time,0.25;0.2;0.166667;0.142857;0.125,2926.484999
16,140,20000,205.603065,34,4;5;5;4;4;3;6;6;8;4;3;4;3;5;5;6;3;4;3;3;3;3;4;3;6;4;3;5;4;5;6;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2933.785300
17,140,20000,193.777152,39,4;4;4;4;4;4;3;3;4;3;7;3;4;5;4;3;3;3;4;4;6;4;4;4;3;4;3;3;3;4;3;4;3;2;2;4;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2831.976056
18,140,20000,209.443009,36,5;3;4;6;3;3;4;3;3;3;3;4;7;4;5;4;3;4;4;3;7;4;3;3;3;3;4;3;5;4;3;4;3;5;5;3,time,0.25;0.2;0.166667;0.142857;0.125,2899.038343
19,140,20000,215.428775,36,6;3;3;3;4;5;5;4;6;3;4;6;3;4;3;6;4;3;3;4;4;5;3;3;3;6;3;4;3;4;4;4;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2871.839765
20,140,20000,216.853486,37,4;4;3;4;4;6;4;4;4;3;4;4;5;3;4;3;6;5;4;4;4;3;3;5;5;4;5;3;5;4;3;2;3;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2881.507034
21,140,20000,194.780936,35,5;3;5;3;4;4;4;3;5;4;4;4;5;4;6;4;3;6;4;5;5;4;3;3;4;5;6;3;3;3;3;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2881.849890
22,140,20000,221.356027,36,4;5;5;4;6;3;4;5;3;3;5;4;4;3;5;4;6;5;4;3;3;3;3;4;3;3;5;3;5;4;3;3;5;3;4;1,time,0.25;0.2;0.166667;0.142857;0.125,2862.982805
23,140,20000,173.053227,37,4;6;4;6;6;6;4;4;6;3;4;4;5;6;5;3;3;3;4;3;3;3;4;4;3;3;4;3;4;3;3;3;2;2;2;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2822.984255
24,140,20000,236.561468,37,4;6;4;3;5;3;6;5;3;4;3;7;5;4;5;3;3;4;4;3;4;3;3;4;4;4;3;3;3;4;3;3;3;3;4;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2906.752191
25,140,20000,197.667968,38,3;5;6;4;4;3;5;3;3;5;3;4;3;4;4;3;4;3;3;3;4;5;4;3;3;7;3;6;4;3;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2866.485744
26,140,20000,165.496337,34,6;6;5;5;4;6;5;3;6;4;5;3;4;3;5;3;4;6;3;4;4;3;5;3;3;3;3;4;4;4;5;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2965.187639
27,140,20000,197.702637,35,6;5;5;5;4;3;6;4;3;3;4;5;5;4;6;4;8;5;4;5;4;3;3;3;4;3;4;4;3;3;3;2;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2886.541435
28,140,20000,212.473834,36,4;6;4;4;3;5;4;5;3;4;4;4;3;3;4;5;3;7;3;3;3;4;5;3;4;4;4;5;3;4;3;4;5;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2906.316854
29,140,20000,189.265673,37,6;4;4;5;4;4;4;5;3;3;5;4;4;3;4;3;5;3;3;3;3;3;3;3;4;3;3;3;3;4;5;4;9;3;2;4;2,time,0.25;0.2;0.166667;0.142857;0.125,2798.160644
30,140,20000,189.810417,36,3;3;5;6;4;5;4;3;3;3;5;5;5;5;4;6;5;4;4;3;6;4;4;3;3;3;3;4;4;3;4;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2860.053067
31,140,20000,208.170105,37,5;3;4;4;4;4;5;3;4;4;6;5;6;4;3;3;4;4;4;5;5;4;5;3;3;4;3;3;3;3;3;3;4;3;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2931.867010
32,140,20000,192.848309,37,4;6;3;5;3;3;4;4;3;5;4;3;4;4;5;5;4;4;3;4;4;3;6;4;3;5;4;3;3;3;4;3;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2900.883616
33,140,20000,153.951101,34,5;5;5;4;5;3;3;6;5;3;3;4;5;3;4;4;5;5;8;4;4;6;3;6;3;3;4;3;4;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2904.699862
34,140,20000,172.290055,35,5;6;4;6;4;6;4;4;4;3;4;3;3;5;3;5;3;3;3;4;4;6;3;3;3;3;4;4;6;4;4;3;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,2854.544557
35,140,20000,162.767572,36,3;4;4;7;3;3;5;5;5;4;6;3;4;5;4;3;5;3;4;4;3;3;3;5;3;4;4;4;3;5;3;3;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2936.541194
36,140,20000,226.562928,36,5;5;6;3;4;5;4;4;5;5;5;5;4;3;5;5;3;4;4;3;3;3;4;4;5;5;6;3;3;3;3;3;2;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2915.065475
37,140,20000,181.086739,33,5;4;6;5;3;5;5;4;8;3;4;4;6;5;6;5;4;3;5;3;3;3;3;6;3;5;3;3;4;5;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2913.042125
38,140,20000,162.667319,36,4;7;5;6;5;4;3;3;4;4;6;6;3;4;3;3;4;4;4;4;5;3;5;4;3;4;5;4;4;2;3;3;2;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2876.959819
39,140,20000,259.487218,35,5;4;5;3;4;5;4;4;3;5;3;4;3;5;4;4;4;3;4;6;4;4;4;5;4;3;5;4;4;3;3;4;4;3;4,time,0.25;0.2;0.166667;0.142857;0.125,2882.312527
40,140,20000,156.468955,38,4;3;4;3;3;4;5;4;8;4;4;3;4;3;3;4;5;4;4;3;3;4;3;3;3;4;4;3;4;4;3;3;4;4;3;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2836.773834
41,140,20000,172.713058,36,5;5;7;4;4;6;5;3;3;6;4;5;3;4;4;4;4;4;4;3;6;4;3;5;5;3;2;3;2;3;5;3;2;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2859.236519
42,140,20000,188.755825,35,7;5;4;4;5;3;3;4;4;5;3;4;3;4;3;5;5;3;5;3;4;5;4;3;4;5;3;3;4;4;4;3;4;3;5,time,0.25;0.2;0.166667;0.142857;0.125,2904.698476
43,140,20000,239.604894,37,7;4;5;6;3;4;3;3;3;5;5;3;3;9;5;3;3;3;5;4;3;3;3;4;3;3;3;4;3;3;4;3;3;4;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2894.234118
44,140,20000,191.868389,35,5;5;6;4;6;6;4;5;5;3;6;3;4;3;5;3;4;3;3;4;3;4;4;4;3;5;4;4;3;3;3;3;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,2888.359366
45,140,20000,200.170392,36,5;5;4;4;4;6;3;4;5;3;3;3;3;3;4;4;7;5;4;4;3;3;4;3;4;3;6;3;3;4;4;5;4;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2884.009372
46,140,20000,201.183655,36,4;5;7;4;5;4;4;3;5;4;3;7;3;5;5;4;5;5;6;4;3;3;3;3;3;3;3;4;4;3;3;2;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2884.577825
47,140,20000,190.300170,37,6;4;6;6;4;4;4;4;5;3;3;3;3;5;5;3;4;4;3;3;3;5;3;6;3;3;3;5;3;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2932.008025
48,140,20000,216.542877,36,5;7;4;4;5;5;3;5;3;4;4;3;5;4;4;5;3;4;4;5;3;3;3;5;3;4;4;4;5;3;4;3;3;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2878.866543
49,140,20000,245.536502,36,5;4;4;8;5;4;4;6;5;3;5;5;4;4;4;3;6;4;4;4;4;2;4;4;3;3;3;4;4;3;3;2;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2997.929170
50,140,20000,214.231936,36,4;4;6;4;4;4;4;4;3;7;4;4;4;3;6;4;3;5;3;3;5;6;3;3;3;4;3;3;3;4;3;4;3;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,2914.991597
51,140,20000,204.272908,33,7;7;5;5;4;4;4;4;7;3;3;6;5;4;4;3;4;4;5;4;5;3;3;6;5;3;3;3;3;3;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,2939.314562
52,140,20000,178.402586,36,7;3;5;4;4;4;4;4;3;5;4;5;4;7;4;4;3;4;4;3;4;4;3;4;3;3;4;3;3;3;4;3;5;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2848.803713
53,140,20000,201.757092,36,4;3;4;3;4;4;4;4;3;3;5;4;4;5;5;5;3;6;4;4;4;6;3;6;4;3;4;3;5;3;3;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2929.968064
54,140,20000,178.107080,35,8;4;5;3;3;5;6;3;6;3;3;5;5;4;3;5;3;4;3;3;4;3;5;3;5;4;3;5;5;4;3;4;4;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2883.596555
55,140,20000,222.253473,35,4;5;5;4;4;4;3;5;3;6;4;3;5;4;4;5;5;8;5;4;4;3;3;4;3;3;6;3;3;3;4;5;3;2;1,time,0.25;0.2;0.166667;0.142857;0.125,2904.788513
56,140,20000,187.985304,36,5;6;4;4;5;4;4;5;6;3;5;4;6;6;4;4;3;3;4;3;4;4;4;4;4;4;4;3;3;3;3;3;3;2;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2941.302647
57,140,20000,202.143349,36,5;6;5;3;3;4;4;5;3;3;5;3;4;4;5;5;3;4;3;3;3;3;3;3;3;6;5;5;3;3;5;3;4;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,2871.723454
58,140,20000,201.868616,35,4;6;4;4;4;5;3;6;5;5;4;3;6;3;4;4;4;4;4;4;5;4;3;4;6;4;3;3;3;4;4;3;2;4;2,time,0.25;0.2;0.166667;0.142857;0.125,2894.410180
59,140,20000,202.115976,35,4;4;4;4;6;4;4;5;4;3;4;6;3;3;3;5;4;4;4;3;3;4;5;6;3;5;4;5;5;3;4;4;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2878.026725
60,140,20000,268.134521,37,5;4;3;5;7;6;3;5;5;4;3;4;4;5;3;3;4;5;3;3;3;4;3;3;3;3;4;4;3;3;3;4;4;4;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2897.033303
61,140,20000,158.001624,35,5;4;5;6;6;5;3;5;4;4;5;6;5;6;5;4;5;3;3;4;4;3;3;3;4;2;3;4;3;3;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2929.259229
62,140,20000,232.162789,33,5;5;3;4;4;6;4;6;4;4;3;4;4;3;4;4;5;3;4;5;4;4;5;6;5;4;5;4;5;4;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,2899.331264
63,140,20000,159.579627,36,4;3;7;8;3;5;4;5;6;7;5;4;5;4;3;4;3;4;3;3;3;3;4;3;4;4;3;3;3;3;3;3;3;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2898.970000
64,140,20000,188.795990,35,7;6;5;4;4;4;3;5;3;5;5;5;9;4;3;4;3;4;4;4;4;3;4;3;3;3;3;3;3;3;3;5;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2918.742547
65,140,20000,224.446010,36,3;5;6;4;6;3;3;3;4;4;4;3;4;3;5;3;7;4;6;6;5;4;5;3;5;3;4;3;3;3;3;2;3;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2874.142425
66,140,20000,237.674771,38,6;5;4;4;3;5;3;4;3;4;4;5;4;5;4;3;6;3;6;7;4;4;3;4;3;3;3;3;3;2;3;3;3;2;2;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2864.218599
67,140,20000,209.115916,35,3;3;5;5;5;4;4;3;4;5;6;4;3;3;4;3;5;4;6;4;4;3;3;6;7;3;4;6;4;3;3;3;4;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2947.042062
68,140,20000,172.401125,34,4;5;10;3;3;4;4;6;4;3;4;5;5;4;5;7;3;3;3;4;4;5;3;5;3;3;4;5;4;5;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2893.005082
69,140,20000,158.410371,36,6;5;3;6;4;4;5;3;6;4;5;5;4;3;3;4;3;4;6;5;4;3;5;4;3;3;3;3;4;2;4;4;3;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2850.519618
70,140,20000,164.637392,33,4;4;4;4;4;6;8;5;5;4;5;3;4;3;3;6;5;6;3;7;4;5;4;4;3;4;3;5;3;5;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2924.191596
71,140,20000,200.603802,35,5;3;4;5;3;4;6;3;4;7;3;4;3;5;5;5;3;5;3;3;5;4;3;4;5;5;4;3;5;5;3;3;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2882.230595
72,140,20000,177.874945,36,4;4;5;4;3;4;4;4;3;3;7;8;4;4;5;4;7;3;4;5;7;3;3;4;3;3;3;4;3;2;4;3;2;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2887.462527
73,140,20000,218.386260,36,6;3;4;4;3;4;5;6;5;5;3;5;3;8;3;3;3;4;4;4;5;5;3;3;3;3;3;3;5;3;3;3;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2882.426654
74,140,20000,244.982925,38,5;3;4;5;3;3;5;3;5;3;4;5;3;6;6;4;4;5;4;3;4;3;3;3;4;3;3;3;4;4;4;3;4;2;2;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2893.954185
75,140,20000,218.195470,36,4;6;3;3;4;5;7;5;3;3;4;4;4;3;3;6;8;3;4;3;6;3;4;3;3;3;3;3;3;3;4;5;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2928.359136
76,140,20000,170.292342,37,6;4;4;5;6;7;3;3;4;4;4;3;5;4;4;3;3;3;3;4;3;4;6;3;4;3;3;3;3;3;3;5;4;4;4;2;1,time,0.25;0.2;0.166667;0.142857;0.125,2955.498688
77,140,20000,206.578340,35,5;4;3;4;5;3;6;4;5;3;5;4;3;4;3;3;4;6;3;4;6;7;3;4;5;3;3;3;3;4;4;4;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2938.263497
78,140,20000,214.680902,34,7;4;3;4;5;6;3;3;5;4;3;3;5;7;6;3;5;3;5;4;4;4;3;4;4;4;3;4;3;4;5;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,2934.869577
79,140,20000,243.953076,38,4;4;3;4;4;3;3;5;4;4;4;3;4;5;4;4;4;3;3;4;3;4;7;5;3;3;4;4;3;4;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2886.916267
80,140,20000,173.778093,35,11;4;4;4;6;6;7;3;3;4;3;3;4;4;3;7;5;5;4;4;4;3;5;3;3;3;4;3;3;3;3;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2906.979554
81,140,20000,213.765580,34,4;3;6;4;5;5;5;3;3;4;5;6;4;3;4;4;5;7;3;5;7;3;4;3;6;3;3;5;4;4;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2930.632861
82,140,20000,167.825832,38,5;3;4;3;5;3;5;3;4;5;5;3;6;4;3;5;6;3;3;5;4;4;5;4;4;3;5;3;3;3;3;4;3;2;2;2;2;1,time,0.25;0.2;0.166667;0.142857;0.125,2873.865822
83,140,20000,164.054802,34,4;5;5;5;4;5;5;3;5;5;4;4;7;4;5;3;9;3;3;4;3;4;4;4;3;3;3;4;4;3;3;4;4;2,time,0.25;0.2;0.166667;0.142857;0.125,2903.458293
84,140,20000,193.547192,37,4;4;3;5;3;3;5;4;5;3;4;6;4;4;4;4;3;4;7;4;4;4;3;4;4;5;5;4;2;3;3;2;3;3;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2917.372690
85,140,20000,214.363598,34,7;4;8;5;3;5;4;3;6;4;7;4;3;4;5;3;4;6;5;4;3;4;3;4;3;5;3;4;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2922.232505
86,140,20000,208.083655,35,4;6;4;5;4;3;4;4;4;4;4;3;3;4;4;3;5;7;3;3;3;4;5;5;4;3;4;3;6;4;3;3;3;4;5,time,0.25;0.2;0.166667;0.142857;0.125,2870.742424
87,140,20000,206.174032,35,4;4;4;5;5;4;4;4;5;3;4;4;3;3;4;4;8;6;4;4;5;3;3;5;4;4;3;3;3;5;3;3;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,2897.968159
88,140,20000,193.325105,37,4;5;3;5;3;3;4;7;6;4;4;5;8;5;3;3;3;4;4;3;3;3;3;3;4;3;3;3;4;3;3;3;3;5;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2899.654763
89,140,20000,150.304902,35,5;5;5;4;5;3;5;3;3;4;4;8;5;5;5;4;6;6;5;4;3;5;4;2;3;3;3;3;3;4;4;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,3043.355071
90,140,20000,198.576092,39,6;3;3;3;4;3;3;4;5;3;4;5;3;3;3;4;3;5;6;4;4;3;4;4;3;5;3;3;4;3;3;3;5;3;4;3;2;3;1,time,0.25;0.2;0.166667;0.142857;0.125,3268.688693
91,140,20000,209.761849,36,4;5;3;6;4;4;3;5;5;4;4;5;4;3;4;6;3;3;4;4;6;3;4;3;3;3;3;4;3;4;3;3;4;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,3289.159529
92,140,20000,223.709665,36,4;4;5;6;3;4;3;4;4;6;3;3;3;3;3;5;3;4;4;3;4;4;3;4;3;4;5;3;8;5;3;3;4;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,3240.213135
93,140,20000,155.984135,36,7;4;6;5;4;4;5;3;3;5;3;4;5;3;3;5;3;4;4;4;4;3;3;6;5;4;4;3;3;3;3;3;4;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,3250.621963
94,140,20000,193.910720,32,7;5;6;3;3;7;5;3;4;4;3;7;4;5;5;3;4;4;3;4;4;8;3;6;4;5;3;6;4;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,3262.534712
95,140,20000,224.001526,36,3;4;3;6;5;5;5;3;4;4;5;5;4;3;5;3;5;5;5;4;3;4;3;4;3;3;3;3;3;3;4;6;4;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,3234.541125
96,140,20000,155.642820,34,3;5;4;5;5;5;5;4;3;4;4;4;3;3;3;3;4;5;5;5;6;4;4;4;7;4;3;3;5;6;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,3175.827492
97,140,20000,236.645704,37,6;5;3;4;3;6;3;3;4;3;3;3;3;5;4;3;3;4;4;4;4;4;4;7;4;4;3;4;3;4;3;4;3;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,3173.657657
98,140,20000,187.879891,37,3;3;3;4;5;5;4;3;4;4;4;4;4;7;6;3;3;3;4;4;5;4;3;5;4;6;4;3;3;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2951.315413
99,140,20000,200.575813,39,4;4;4;3;3;4;3;5;4;4;7;3;3;3;3;5;5;4;4;4;3;5;3;3;3;3;3;3;5;3;3;3;2;4;3;3;2;3;4,time,0.25;0.2;0.166667;0.142857;0.125,3009.951371
100,140,20000,170.153385,36,6;4;5;6;4;6;4;5;5;3;3;4;4;3;4;4;3;5;3;8;3;5;4;4;3;3;3;3;2;2;2;4;4;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,3031.660603
101,140,20000,178.180769,37,5;5;6;5;4;3;4;5;4;3;4;3;3;3;3;8;4;4;4;4;4;3;4;4;3;3;3;4;3;3;3;3;3;3;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,3018.128472
102,140,20000,212.068859,36,4;8;3;5;4;4;4;3;5;3;3;4;4;3;3;3;6;6;4;8;4;3;3;3;3;3;4;4;5;4;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,3040.328230
103,140,20000,236.801711,35,6;4;6;5;3;4;6;4;6;5;3;4;5;4;4;3;4;4;3;4;4;4;3;4;4;3;4;3;3;3;5;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,3000.725919
104,140,20000,196.899522,35,4;3;3;4;5;3;3;4;5;4;4;5;6;6;5;5;4;5;5;5;5;3;3;3;3;3;5;4;3;5;3;3;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,3009.302219
105,140,20000,228.845325,35,4;5;7;4;5;4;4;5;4;5;3;5;4;3;3;4;5;7;4;3;6;4;4;3;3;3;3;3;3;3;3;4;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,3012.244673
106,140,20000,188.071456,34,5;5;4;3;5;4;3;5;4;4;4;3;5;5;4;3;6;4;4;3;5;5;6;3;4;4;4;4;3;4;3;6;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2988.815650
107,140,20000,213.077279,35,9;5;4;3;4;3;3;5;3;5;5;3;3;4;3;4;4;5;4;3;4;4;5;4;6;4;4;3;4;4;4;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2935.946285
108,140,20000,207.371021,36,5;4;5;4;5;3;3;5;3;4;3;7;3;4;6;5;3;3;3;3;9;3;3;3;4;4;5;3;5;3;3;4;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2866.384023
109,140,20000,172.013700,34,5;8;4;3;4;3;5;5;3;3;4;5;4;3;4;4;5;6;3;3;4;4;3;6;4;6;5;4;3;5;3;5;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2946.900927
