idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
15,60,12000,87.212046,15,5;4;6;6;5;4;5;5;3;4;2;2;3;3;3,time,0.25;0.2;0.166667,327.307709
16,60,12000,95.683277,16,5;6;3;4;5;3;3;4;4;4;4;4;3;3;3;2,time,0.25;0.2;0.166667,312.785228
17,60,12000,85.981931,15,6;6;5;3;3;3;3;3;3;6;3;4;5;4;3,time,0.25;0.2;0.166667,312.178790
18,60,12000,84.907213,17,4;4;3;5;3;4;4;4;4;4;4;3;3;3;3;3;2,time,0.25;0.2;0.166667,309.737689
19,60,12000,93.052731,17,4;4;4;4;5;4;3;4;3;3;5;3;3;4;3;2;2,time,0.25;0.2;0.166667,322.488459
20,60,12000,70.615289,16,4;4;4;5;4;5;6;7;2;3;3;3;3;3;2;2,time,0.25;0.2;0.166667,313.707367
21,60,12000,69.735405,16,5;7;4;4;4;4;5;3;3;4;3;3;4;4;2;1,time,0.25;0.2;0.166667,313.629865
22,60,12000,89.421884,16,6;4;10;4;3;4;4;3;3;3;3;2;3;3;3;2,time,0.25;0.2;0.166667,315.960712
23,60,12000,92.553953,14,5;5;6;4;3;3;4;5;4;3;4;4;5;5,time,0.25;0.2;0.166667,313.107682
24,60,12000,78.960971,16,4;5;5;4;4;4;4;3;4;3;4;6;2;3;3;2,time,0.25;0.2;0.166667,316.921295
25,60,12000,88.718223,15,4;5;4;4;3;4;4;5;4;3;6;6;4;2;2,time,0.25;0.2;0.166667,314.935262
26,60,12000,92.268079,16,5;5;5;3;4;4;3;3;3;3;4;4;3;5;3;3,time,0.25;0.2;0.166667,318.945317
27,60,12000,103.358618,16,4;4;3;4;4;4;8;4;4;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,315.121288
28,60,12000,87.577199,13,8;4;3;6;4;5;5;5;6;4;3;4;3,time,0.25;0.2;0.166667,328.190820
29,60,12000,85.312690,15,6;6;4;6;4;3;5;4;4;3;3;3;4;2;3,time,0.25;0.2;0.166667,321.611390
30,60,12000,102.841688,17,3;5;5;3;3;5;3;6;4;4;2;2;3;3;3;3;3,time,0.25;0.2;0.166667,309.019252
31,60,12000,71.654291,13,9;6;5;6;4;3;5;3;4;4;4;4;3,time,0.25;0.2;0.166667,328.697182
32,60,12000,89.903299,15,3;3;6;4;5;3;5;8;6;3;3;3;3;3;2,time,0.25;0.2;0.166667,328.481585
33,60,12000,81.071390,17,4;7;4;6;3;3;4;3;3;3;3;3;3;4;3;2;2,time,0.25;0.2;0.166667,327.300358
34,60,12000,85.094700,16,4;4;5;3;6;4;4;4;3;3;3;3;4;3;4;3,time,0.25;0.2;0.166667,313.324265
35,60,12000,87.438348,16,4;6;5;3;4;6;3;3;3;3;4;3;3;2;4;4,time,0.25;0.2;0.166667,318.374506
36,60,12000,85.730819,16,7;4;3;4;3;4;4;5;5;4;3;3;4;3;2;2,time,0.25;0.2;0.166667,319.368855
37,60,12000,83.872554,17,5;4;3;5;3;7;3;3;3;3;4;3;3;3;4;2;2,time,0.25;0.2;0.166667,318.933287
38,60,12000,68.963471,15,5;5;4;4;5;3;4;4;7;3;3;3;4;3;3,time,0.25;0.2;0.166667,313.136681
39,60,12000,88.634480,17,3;5;4;4;5;3;3;3;3;4;3;3;4;3;3;4;3,time,0.25;0.2;0.166667,312.476932
40,60,12000,83.229157,16,4;5;4;5;4;5;3;3;4;4;5;5;3;2;3;1,time,0.25;0.2;0.166667,316.578374
41,60,12000,73.329963,15,6;4;5;4;5;3;3;3;5;3;4;3;4;4;4,time,0.25;0.2;0.166667,323.519314
42,60,12000,63.037084,14,10;5;4;7;3;4;3;6;3;3;2;3;4;3,time,0.25;0.2;0.166667,329.334749
43,60,12000,83.243207,17,4;4;4;5;5;3;3;3;4;4;3;3;2;3;3;4;3,time,0.25;0.2;0.166667,305.000611
44,60,12000,81.528239,15,5;3;5;4;5;3;3;4;7;4;3;4;4;3;3,time,0.25;0.2;0.166667,321.135656
45,60,12000,95.417552,17,5;3;5;4;6;4;3;3;3;3;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,318.553567
46,60,12000,66.670188,12,6;6;8;4;3;6;3;5;6;6;3;4,time,0.25;0.2;0.166667,335.680024
47,60,12000,101.613895,16,6;4;3;3;4;3;6;7;3;4;5;2;3;2;2;3,time,0.25;0.2;0.166667,313.931284
48,60,12000,77.977200,15,5;3;5;4;5;4;5;3;3;4;4;3;3;5;4,time,0.25;0.2;0.166667,314.864965
49,60,12000,75.568374,16,5;3;5;6;5;3;3;3;4;3;4;3;3;4;3;3,time,0.25;0.2;0.166667,312.281522
50,60,12000,100.162058,15,3;4;5;4;4;3;4;4;6;4;3;3;6;4;3,time,0.25;0.2;0.166667,322.270097
51,60,12000,107.915466,17,5;4;4;3;5;3;3;5;5;3;4;3;3;3;3;2;2,time,0.25;0.2;0.166667,312.398170
52,60,12000,86.855640,17,3;3;3;4;4;3;4;3;7;3;6;4;3;4;3;2;1,time,0.25;0.2;0.166667,316.843087
53,60,12000,98.887454,15,5;6;4;3;5;4;5;6;4;5;2;3;2;3;3,time,0.25;0.2;0.166667,322.752052
54,60,12000,92.808420,15,4;4;5;4;3;4;4;4;4;6;4;4;5;4;1,time,0.25;0.2;0.166667,318.736742
55,60,12000,97.849267,14,5;5;3;4;4;5;3;6;5;5;5;6;3;1,time,0.25;0.2;0.166667,320.453226
56,60,12000,85.870788,15,7;4;6;7;4;3;4;3;3;3;4;3;6;2;1,time,0.25;0.2;0.166667,326.193320
57,60,12000,96.557696,16,5;3;4;4;6;5;4;6;4;3;3;3;3;2;3;2,time,0.25;0.2;0.166667,318.723470
58,60,12000,72.505528,15,3;5;4;4;5;4;3;5;3;5;4;4;4;4;3,time,0.25;0.2;0.166667,310.373703
59,60,12000,114.102778,16,7;5;4;4;4;4;5;3;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,319.599299
60,60,12000,80.994058,15,4;3;5;6;5;3;5;5;4;5;4;3;4;3;1,time,0.25;0.2;0.166667,319.487034
61,60,12000,83.240528,16,4;4;6;8;5;4;3;4;3;3;2;3;3;3;2;3,time,0.25;0.2;0.166667,319.081519
62,60,12000,110.122770,16,4;5;4;3;3;6;4;3;4;5;4;4;3;3;3;2,time,0.25;0.2;0.166667,323.757556
63,60,12000,75.125910,14,5;3;4;6;6;4;4;4;3;6;6;3;3;3,time,0.25;0.2;0.166667,331.293098
64,60,12000,96.013730,16,5;5;6;4;4;4;4;5;3;4;3;3;3;2;2;3,time,0.25;0.2;0.166667,318.212311
65,60,12000,88.851112,14,5;6;4;6;4;4;3;5;3;5;6;4;4;1,time,0.25;0.2;0.166667,321.783549
66,60,12000,86.824149,16,4;5;3;5;5;3;4;3;5;4;7;3;3;3;2;1,time,0.25;0.2;0.166667,306.300091
67,60,12000,80.730249,16,5;5;3;5;10;3;5;3;3;3;3;3;3;2;2;2,time,0.25;0.2;0.166667,319.089016
68,60,12000,83.658670,15,5;5;4;3;6;5;4;4;4;6;5;3;2;2;2,time,0.25;0.2;0.166667,329.763515
69,60,12000,75.191661,14,4;5;3;7;5;5;4;4;6;4;3;3;3;4,time,0.25;0.2;0.166667,319.456773
70,60,12000,86.639498,15,7;5;3;4;5;4;4;4;4;4;3;5;4;3;1,time,0.25;0.2;0.166667,316.658573
71,60,12000,93.579261,17,4;4;3;4;5;5;3;3;3;4;4;3;2;3;4;3;3,time,0.25;0.2;0.166667,306.441432
72,60,12000,76.217852,16,5;4;5;3;4;3;7;3;4;4;4;3;3;3;3;2,time,0.25;0.2;0.166667,319.278604
73,60,12000,73.323312,14,5;4;3;4;4;5;6;5;4;6;5;3;4;2,time,0.25;0.2;0.166667,318.650049
74,60,12000,82.475830,17,6;3;4;3;4;3;6;3;6;5;2;2;2;3;3;3;2,time,0.25;0.2;0.166667,310.241167
75,60,12000,103.288519,16,4;3;4;5;5;4;5;3;3;5;6;3;2;4;2;2,time,0.25;0.2;0.166667,313.377108
76,60,12000,80.127402,16,4;5;7;3;4;3;5;4;4;3;4;4;3;3;2;2,time,0.25;0.2;0.166667,315.648440
77,60,12000,78.335159,15,9;5;4;6;3;4;6;4;3;3;2;4;2;2;3,time,0.25;0.2;0.166667,326.543781
78,60,12000,68.703694,17,5;3;3;5;5;5;5;3;3;3;3;5;3;3;2;2;2,time,0.25;0.2;0.166667,311.056118
79,60,12000,87.000628,16,3;5;3;4;3;4;4;5;6;3;5;4;3;2;3;3,time,0.25;0.2;0.166667,311.646854
80,60,12000,82.086799,15,6;4;4;4;10;3;5;4;3;3;2;3;3;3;3,time,0.25;0.2;0.166667,311.268467
81,60,12000,99.878264,16,4;4;4;3;8;5;5;5;3;2;3;4;3;3;2;2,time,0.25;0.2;0.166667,318.109342
82,60,12000,72.018307,15,5;6;4;5;4;4;4;3;4;3;4;3;4;3;4,time,0.25;0.2;0.166667,320.568322
83,60,12000,94.619403,15,7;5;4;4;5;4;5;5;4;3;3;3;3;3;2,time,0.25;0.2;0.166667,317.642342
84,60,12000,76.421564,15,4;4;4;5;7;4;4;4;3;4;3;4;3;5;2,time,0.25;0.2;0.166667,316.691564
85,60,12000,85.129934,15,3;4;5;7;3;7;3;5;3;4;3;4;3;3;3,time,0.25;0.2;0.166667,325.916702
86,60,12000,86.672476,14,7;5;3;6;4;6;5;3;5;3;3;4;3;3,time,0.25;0.2;0.166667,322.604772
87,60,12000,78.813444,15,5;5;9;3;4;5;3;4;4;4;3;3;3;3;2,time,0.25;0.2;0.166667,324.998654
88,60,12000,72.318483,15,5;5;4;4;4;3;3;4;3;6;4;3;5;4;3,time,0.25;0.2;0.166667,319.708185
89,60,12000,100.105846,16,5;3;5;6;5;3;4;3;6;3;3;3;3;3;2;3,time,0.25;0.2;0.166667,316.874583
90,60,12000,96.137427,16,5;3;5;4;4;4;4;3;5;4;3;4;4;5;2;1,time,0.25;0.2;0.166667,312.615008
91,60,12000,90.984080,17,5;4;4;3;5;3;3;4;4;3;3;3;4;4;3;2;3,time,0.25;0.2;0.166667,311.442436
92,60,12000,95.251451,17,6;4;3;4;4;5;3;3;4;5;4;4;2;2;3;2;2,time,0.25;0.2;0.166667,321.685771
93,60,12000,90.881886,15,5;4;4;5;4;3;5;4;6;3;3;3;3;4;4,time,0.25;0.2;0.166667,316.905612
94,60,12000,112.574964,17,4;4;3;5;5;4;3;5;4;3;3;3;4;3;2;2;3,time,0.25;0.2;0.166667,315.586172
95,60,12000,90.563048,16,4;5;5;3;6;4;3;3;3;4;5;3;4;3;2;3,time,0.25;0.2;0.166667,310.862704
96,60,12000,88.172137,14,5;4;4;5;4;5;4;4;5;3;7;3;5;2,time,0.25;0.2;0.166667,327.168943
97,60,12000,104.588899,17,5;4;5;8;5;3;4;3;2;3;2;3;2;2;4;2;3,time,0.25;0.2;0.166667,300.685333
98,60,12000,86.768555,18,5;4;5;3;4;2;3;3;3;3;3;3;3;3;4;3;2;4,time,0.25;0.2;0.166667,314.092378
99,60,12000,74.064746,17,5;4;3;5;3;5;5;3;5;3;3;3;4;3;2;2;2,time,0.25;0.2;0.166667,314.697399
100,60,12000,85.075535,16,7;4;3;3;3;3;5;3;4;4;3;4;4;6;3;1,time,0.25;0.2;0.166667,313.765043
101,60,12000,81.190329,16,5;6;6;4;4;3;3;3;3;3;3;3;4;5;3;2,time,0.25;0.2;0.166667,315.943515
102,60,12000,87.739287,16,4;4;6;5;4;4;3;4;4;4;3;4;3;3;2;3,time,0.25;0.2;0.166667,325.286255
103,60,12000,82.491172,17,4;5;3;6;3;3;4;5;5;3;3;3;2;3;2;3;3,time,0.25;0.2;0.166667,314.448200
104,60,12000,68.205384,14,4;6;6;3;3;4;7;3;4;4;4;5;3;4,time,0.25;0.2;0.166667,320.977592
105,60,12000,77.850209,15,6;3;4;3;7;3;3;4;5;5;4;3;4;3;3,time,0.25;0.2;0.166667,321.417346
106,60,12000,78.085689,16,5;4;3;5;7;4;5;4;5;4;3;3;2;2;2;2,time,0.25;0.2;0.166667,314.448203
107,60,12000,86.245888,14,4;3;7;4;4;5;8;5;3;4;3;3;3;4,time,0.25;0.2;0.166667,328.649477
108,60,12000,101.705814,17,7;3;4;5;3;3;3;4;3;4;3;3;3;3;3;4;2,time,0.25;0.2;0.166667,316.411291
109,60,12000,84.880023,16,6;6;5;3;4;5;4;3;4;3;3;4;3;2;3;2,time,0.25;0.2;0.166667,323.120464
110,60,12000,73.212578,16,4;4;4;3;6;6;3;3;4;5;3;3;4;3;3;2,time,0.25;0.2;0.166667,317.387293
111,60,12000,81.714712,16,3;5;4;5;3;4;4;4;3;5;3;5;4;2;4;2,time,0.25;0.2;0.166667,317.305719
112,60,12000,120.274399,16,7;3;4;4;3;3;4;6;3;4;7;2;3;2;3;2,time,0.25;0.2;0.166667,321.389385
113,60,12000,105.186881,15,6;4;3;3;6;5;5;5;5;3;4;4;3;2;2,time,0.25;0.2;0.166667,321.809042
114,60,12000,83.869544,16,4;3;3;4;5;5;3;3;6;4;4;3;5;4;3;1,time,0.25;0.2;0.166667,320.362932
115,60,12000,79.934157,14,4;7;5;4;4;5;6;4;4;5;3;5;3;1,time,0.25;0.2;0.166667,324.558975
116,60,12000,80.669262,16,4;7;8;3;4;4;3;3;3;2;3;4;3;3;2;4,time,0.25;0.2;0.166667,320.779816
117,60,12000,67.665202,15,3;6;3;5;3;4;7;3;6;4;5;3;4;3;1,time,0.25;0.2;0.166667,317.816495
118,60,12000,69.236882,15,4;5;4;6;4;4;4;4;6;3;4;4;4;3;1,time,0.25;0.2;0.166667,320.068157
119,60,12000,84.996774,16,6;4;3;4;3;6;4;5;3;3;5;3;4;3;3;1,time,0.25;0.2;0.166667,326.771256
120,60,12000,89.602799,16,5;3;5;4;4;4;3;3;4;4;4;5;4;3;3;2,time,0.25;0.2;0.166667,314.240507
121,60,12000,102.859669,16,4;5;4;4;4;4;6;3;3;4;3;3;4;3;3;3,time,0.25;0.2;0.166667,314.604063
122,60,12000,107.074176,14,6;5;5;5;4;5;5;4;4;3;3;3;5;3,time,0.25;0.2;0.166667,327.664709
123,60,12000,82.668202,14,4;5;4;5;4;7;6;6;3;4;3;4;3;2,time,0.25;0.2;0.166667,315.967845
124,60,12000,73.988812,15,4;4;4;3;4;4;9;5;3;4;4;2;3;3;4,time,0.25;0.2;0.166667,314.807001
125,60,12000,85.408874,17,4;3;5;4;6;4;4;5;3;6;3;3;2;2;2;2;2,time,0.25;0.2;0.166667,314.671322
126,60,12000,103.871537,16,3;5;4;4;4;4;3;4;6;3;3;3;4;4;3;3,time,0.25;0.2;0.166667,317.012537
127,60,12000,91.099506,16,6;3;4;4;3;3;6;4;3;3;4;5;3;3;3;3,time,0.25;0.2;0.166667,315.428977
128,60,12000,80.805466,14,4;9;6;6;3;3;4;3;5;5;3;4;4;1,time,0.25;0.2;0.166667,330.884965
129,60,12000,81.499519,16,5;5;3;6;3;5;3;3;5;3;3;6;2;2;3;3,time,0.25;0.2;0.166667,314.945795
130,60,12000,91.411732,15,4;5;4;6;8;6;3;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,313.354829
131,60,12000,81.152212,14,6;3;5;3;8;6;4;4;4;3;6;3;3;2,time,0.25;0.2;0.166667,323.173471
132,60,12000,87.980968,16,6;4;5;6;8;3;5;2;3;3;3;2;2;3;2;3,time,0.25;0.2;0.166667,317.003087
133,60,12000,73.084930,14,7;5;6;3;6;5;4;3;3;5;3;3;3;4,time,0.25;0.2;0.166667,322.339125
134,60,12000,85.052848,16,8;3;4;4;5;4;3;3;3;4;4;3;3;3;3;3,time,0.25;0.2;0.166667,318.609043
135,60,12000,94.995092,15,5;4;6;4;3;5;5;6;3;4;4;3;3;4;1,time,0.25;0.2;0.166667,325.641200
136,60,12000,121.288339,16,5;5;4;3;4;4;4;4;4;6;3;3;3;3;2;3,time,0.25;0.2;0.166667,312.172642
137,60,12000,101.410201,15,3;4;5;4;3;5;6;3;8;4;4;4;2;2;3,time,0.25;0.2;0.166667,317.544400
138,60,12000,67.862883,14,7;3;5;6;3;4;3;5;5;6;3;4;3;3,time,0.25;0.2;0.166667,318.014185
139,60,12000,81.337929,16,5;3;4;3;4;4;3;3;3;4;4;7;5;3;3;2,time,0.25;0.2;0.166667,313.966353
140,60,12000,93.008991,18,4;5;5;3;3;4;4;4;3;4;3;3;2;3;2;2;3;3,time,0.25;0.2;0.166667,315.263438
141,60,12000,70.969110,15,5;4;4;3;5;3;4;4;5;5;3;4;4;3;4,time,0.25;0.2;0.166667,312.314285
142,60,12000,92.766691,16,4;4;3;3;4;5;6;4;5;4;3;3;3;4;2;3,time,0.25;0.2;0.166667,312.987133
143,60,12000,80.786851,13,4;5;3;6;6;4;7;6;5;3;3;5;3,time,0.25;0.2;0.166667,327.763258
144,60,12000,81.000899,13,6;6;3;3;4;7;4;5;6;4;4;5;3,time,0.25;0.2;0.166667,337.214853
145,60,12000,76.265240,16,6;7;3;3;4;3;3;4;3;4;3;4;3;3;4;3,time,0.25;0.2;0.166667,315.725785
146,60,12000,84.637369,15,3;3;6;6;5;5;4;6;5;3;4;3;2;2;3,time,0.25;0.2;0.166667,321.946726
147,60,12000,87.714047,13,6;7;4;4;4;3;3;6;5;9;3;5;1,time,0.25;0.2;0.166667,329.842086
148,60,12000,84.167005,14,3;5;6;7;4;4;4;4;3;5;4;4;3;4,time,0.25;0.2;0.166667,317.704130
149,60,12000,90.022661,14,4;5;7;4;5;7;5;7;4;2;2;3;2;3,time,0.25;0.2;0.166667,325.587942
150,60,12000,95.616987,17,5;4;3;3;3;3;4;4;5;6;3;3;3;4;3;3;1,time,0.25;0.2;0.166667,314.166316
151,60,12000,82.362247,15,5;6;3;4;4;5;5;6;6;3;4;2;3;2;2,time,0.25;0.2;0.166667,315.769409
152,60,12000,95.800374,17,4;4;3;3;3;3;4;3;3;6;4;5;5;3;3;3;1,time,0.25;0.2;0.166667,314.011531
153,60,12000,70.528100,14,5;3;3;3;5;5;4;7;7;3;5;5;4;1,time,0.25;0.2;0.166667,321.737410
154,60,12000,96.181246,15,5;4;3;5;3;5;5;4;4;3;5;4;4;5;1,time,0.25;0.2;0.166667,323.778198
155,60,12000,84.956596,13,7;3;3;6;3;5;5;6;4;5;5;3;5,time,0.25;0.2;0.166667,328.212960
156,60,12000,90.711446,15,4;5;4;5;5;4;3;3;5;5;3;3;3;4;4,time,0.25;0.2;0.166667,316.858611
157,60,12000,85.009842,17,5;4;6;4;4;5;5;4;2;3;3;3;2;3;2;2;3,time,0.25;0.2;0.166667,312.693268
158,60,12000,99.910423,16,4;5;3;4;4;5;3;4;5;3;3;4;6;3;3;1,time,0.25;0.2;0.166667,312.086810
159,60,12000,86.080591,14,5;4;4;5;4;4;4;5;7;4;7;3;3;1,time,0.25;0.2;0.166667,314.285370
160,60,12000,125.773264,18,4;4;3;4;4;4;5;5;3;3;3;3;3;2;2;3;3;2,time,0.25;0.2;0.166667,312.568174
161,60,12000,110.354164,16,5;5;3;3;4;4;4;4;5;4;4;3;4;3;3;2,time,0.25;0.2;0.166667,309.987756
162,60,12000,91.635691,16,5;3;6;3;6;4;5;4;4;4;3;4;2;3;2;2,time,0.25;0.2;0.166667,321.028664
163,60,12000,76.165593,14,4;4;6;5;3;6;3;3;7;3;3;4;5;4,time,0.25;0.2;0.166667,319.754427
164,60,12000,72.707012,15,8;4;6;5;3;4;3;5;3;5;3;4;4;2;1,time,0.25;0.2;0.166667,315.173494
165,60,12000,67.191001,15,4;4;5;4;4;4;4;7;3;3;3;4;6;2;3,time,0.25;0.2;0.166667,319.135184
166,60,12000,96.622043,17,3;3;4;3;3;7;3;3;3;4;4;4;3;3;3;3;4,time,0.25;0.2;0.166667,312.422624
167,60,12000,84.923804,15,5;4;5;4;3;3;4;6;3;3;3;4;5;3;5,time,0.25;0.2;0.166667,320.683952
168,60,12000,126.009610,17,6;3;4;4;3;3;4;3;3;3;3;4;6;3;4;2;2,time,0.25;0.2;0.166667,312.312848
169,60,12000,85.906800,17,4;3;3;4;4;5;7;4;4;3;3;3;2;3;2;3;3,time,0.25;0.2;0.166667,318.947234
170,60,12000,76.559039,16,6;4;4;4;3;4;3;3;4;4;4;3;4;4;3;3,time,0.25;0.2;0.166667,319.657602
171,60,12000,99.033339,17,3;4;4;4;7;3;5;3;3;3;3;3;5;4;2;2;2,time,0.25;0.2;0.166667,317.690159
172,60,12000,93.228032,15,5;4;3;5;3;4;3;4;4;4;3;5;4;5;4,time,0.25;0.2;0.166667,323.726022
173,60,12000,95.942766,15,5;4;4;4;4;3;5;4;5;3;5;4;4;4;2,time,0.25;0.2;0.166667,314.324844
174,60,12000,65.127168,14,4;3;5;6;3;5;6;4;6;4;4;4;4;2,time,0.25;0.2;0.166667,323.677889
175,60,12000,113.961778,16,4;4;3;3;4;6;5;6;3;4;3;4;3;3;2;3,time,0.25;0.2;0.166667,314.503973
176,60,12000,70.112606,14,5;4;4;3;4;6;5;4;5;5;3;5;4;3,time,0.25;0.2;0.166667,318.057225
177,60,12000,88.324802,16,4;6;3;4;5;3;4;4;4;5;3;3;4;3;3;2,time,0.25;0.2;0.166667,320.367528
178,60,12000,108.389571,16,5;4;4;4;9;4;4;3;2;3;3;3;3;3;4;2,time,0.25;0.2;0.166667,317.972156
179,60,12000,87.131587,15,4;3;4;5;5;9;4;4;3;4;3;4;3;4;1,time,0.25;0.2;0.166667,334.613225
180,60,12000,92.977888,16,3;4;4;4;4;3;5;3;4;5;5;4;3;3;3;3,time,0.25;0.2;0.166667,319.725265
181,60,12000,101.478165,16,4;4;4;3;5;3;4;3;4;5;4;3;4;4;3;3,time,0.25;0.2;0.166667,304.847209
182,60,12000,76.688370,14,7;3;4;4;4;3;6;4;5;4;7;6;2;1,time,0.25;0.2;0.166667,323.624286
183,60,12000,125.277239,18,4;3;4;4;5;4;4;4;4;3;3;2;4;3;3;2;2;2,time,0.25;0.2;0.166667,317.671810
184,60,12000,104.364054,15,6;5;6;4;4;3;4;3;3;3;5;4;3;3;4,time,0.25;0.2;0.166667,327.896095
185,60,12000,85.780769,16,8;4;3;4;7;4;3;3;3;3;3;3;4;3;2;3,time,0.25;0.2;0.166667,323.313035
186,60,12000,98.131239,16,5;6;4;6;3;3;3;4;5;4;4;4;3;2;3;1,time,0.25;0.2;0.166667,315.932961
187,60,12000,75.862499,15,4;5;6;6;4;3;4;4;4;5;5;4;3;2;1,time,0.25;0.2;0.166667,316.439593
188,60,12000,89.336963,16,5;5;4;3;4;4;6;4;3;4;3;3;4;3;2;3,time,0.25;0.2;0.166667,317.030728
189,60,12000,102.532097,17,4;4;3;5;4;4;4;3;3;3;6;3;3;4;3;3;1,time,0.25;0.2;0.166667,317.189351
190,60,12000,93.845954,16,6;6;3;3;4;5;4;3;4;3;4;3;4;3;3;2,time,0.25;0.2;0.166667,319.847216
191,60,12000,109.665433,15,4;3;3;6;4;7;5;3;3;3;3;4;5;5;2,time,0.25;0.2;0.166667,324.685265
192,60,12000,78.847009,15,5;4;5;4;3;4;4;3;4;5;5;3;7;3;1,time,0.25;0.2;0.166667,320.375924
193,60,12000,81.385497,17,3;6;3;4;4;3;4;4;3;4;4;3;3;3;3;3;3,time,0.25;0.2;0.166667,312.365997
194,60,12000,84.159599,14,4;5;6;3;5;4;4;7;5;3;3;5;3;3,time,0.25;0.2;0.166667,321.217318
195,60,12000,95.865210,13,7;7;4;4;3;4;4;4;7;4;6;3;3,time,0.25;0.2;0.166667,324.269022
196,60,12000,97.511808,17,5;4;4;3;3;5;3;3;4;4;4;3;4;3;3;2;3,time,0.25;0.2;0.166667,319.419384
197,60,12000,87.851211,14,5;3;4;4;4;5;5;4;4;5;4;4;4;5,time,0.25;0.2;0.166667,316.282234
198,60,12000,101.134400,14,5;4;4;5;3;3;5;7;5;4;7;3;4;1,time,0.25;0.2;0.166667,322.391501
199,60,12000,76.266783,14,5;3;6;5;5;5;3;4;4;3;4;5;4;4,time,0.25;0.2;0.166667,318.237940
200,60,12000,97.429774,16,8;3;4;3;4;4;3;4;6;4;3;3;3;3;3;2,time,0.25;0.2;0.166667,329.540196
201,60,12000,118.744329,17,5;4;5;3;7;4;4;3;4;3;3;3;3;3;2;2;2,time,0.25;0.2;0.166667,317.435542
202,60,12000,98.526211,17,6;3;5;4;4;4;3;3;6;4;3;4;2;2;3;3;1,time,0.25;0.2;0.166667,317.908249
203,60,12000,96.580268,15,5;6;3;4;4;4;3;7;5;5;4;3;3;2;2,time,0.25;0.2;0.166667,318.564117
204,60,12000,82.512223,15,3;5;4;5;5;4;4;6;3;4;4;3;4;5;1,time,0.25;0.2;0.166667,321.562191
205,60,12000,77.544799,16,4;3;5;3;3;4;3;6;3;4;5;5;3;4;4;1,time,0.25;0.2;0.166667,314.447882
206,60,12000,80.639493,17,6;4;4;4;3;4;4;5;3;4;4;3;3;3;3;2;1,time,0.25;0.2;0.166667,317.226647
207,60,12000,104.511899,17,5;5;4;3;4;3;7;4;4;3;2;3;3;3;2;3;2,time,0.25;0.2;0.166667,317.401114
208,60,12000,82.493822,16,6;3;4;5;6;3;5;4;4;4;3;3;3;3;2;2,time,0.25;0.2;0.166667,312.567802
209,60,12000,82.534967,14,4;7;6;6;4;4;3;6;5;5;4;2;2;2,time,0.25;0.2;0.166667,319.462745
210,60,12000,91.897687,17,4;6;4;3;5;3;3;4;3;3;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,316.142585
211,60,12000,65.483190,14,4;5;3;4;4;5;7;5;6;4;4;3;3;3,time,0.25;0.2;0.166667,314.845343
212,60,12000,87.839842,15,8;5;3;4;5;3;4;5;4;3;3;3;4;3;3,time,0.25;0.2;0.166667,311.687695
213,60,12000,79.015191,17,4;3;5;5;6;4;4;5;3;3;3;2;2;3;2;3;3,time,0.25;0.2;0.166667,315.434448
