idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
11,100,16000,141.718477,24,5;5;3;3;4;4;4;3;3;6;6;6;4;4;4;4;7;6;3;4;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1179.097471
12,100,16000,128.641787,29,3;4;3;4;5;4;3;3;5;4;3;3;4;5;5;4;3;4;3;3;3;3;3;3;2;3;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,1141.642483
13,100,16000,173.944697,26,4;4;4;3;7;4;4;4;3;6;4;3;3;4;4;3;4;3;5;5;3;3;3;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1140.852011
14,100,16000,150.951447,24,6;6;3;4;6;4;4;5;5;6;6;3;4;3;4;5;3;5;5;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1157.656128
15,100,16000,141.702699,24,5;5;6;5;3;3;4;3;5;4;4;8;5;5;4;4;4;3;3;3;3;5;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1167.251734
16,100,16000,144.450080,27,4;5;5;4;4;4;4;3;4;3;5;3;4;3;7;3;4;3;4;3;3;4;3;3;3;4;1,time,0.25;0.2;0.166667;0.142857;0.125,1149.919686
17,100,16000,145.980627,26,4;5;6;3;6;6;5;3;3;3;5;3;4;3;3;3;4;3;5;4;4;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1168.763120
18,100,16000,148.276997,26,8;4;5;3;5;4;3;3;3;4;5;4;5;4;3;4;3;4;5;3;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1177.942400
19,100,16000,141.442978,27,7;3;4;4;5;5;4;4;4;3;5;4;4;3;3;3;3;4;3;3;4;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1166.264586
20,100,16000,128.591689,25,3;4;5;3;4;7;3;3;5;3;4;5;5;7;5;3;3;6;3;3;4;3;4;4;1,time,0.25;0.2;0.166667;0.142857;0.125,1159.704191
21,100,16000,206.920071,30,4;3;3;5;3;3;3;3;4;4;5;4;5;3;3;3;3;4;3;5;3;4;3;3;3;3;3;2;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1157.905409
22,100,16000,130.709606,25,5;6;5;4;4;5;4;4;3;3;5;4;4;5;3;4;3;3;4;4;4;4;4;4;2,time,0.25;0.2;0.166667;0.142857;0.125,1158.347541
23,100,16000,150.370293,27,5;6;6;3;4;6;5;3;5;4;4;4;3;4;3;6;3;2;2;3;3;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1152.866021
24,100,16000,135.181888,25,5;4;5;4;3;5;4;4;5;5;6;4;4;4;6;5;4;4;3;4;3;3;3;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1146.952429
25,100,16000,146.778657,25,6;6;3;4;6;4;5;3;5;4;3;7;4;4;3;3;3;3;5;4;3;3;4;2;3,time,0.25;0.2;0.166667;0.142857;0.125,1156.761072
26,100,16000,139.449214,25,3;4;4;3;5;5;3;5;4;4;5;5;4;7;5;3;4;3;3;5;4;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1163.284497
27,100,16000,151.179880,26,4;6;4;5;3;5;4;4;3;3;3;4;5;5;3;5;3;4;4;4;4;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1144.590210
28,100,16000,161.050069,24,5;4;4;3;4;4;3;4;4;5;5;7;7;4;3;7;4;4;4;3;3;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1166.903636
29,100,16000,178.540642,26,5;3;5;4;4;3;5;5;3;4;5;3;5;4;3;3;3;5;3;5;3;3;3;3;5;3,time,0.25;0.2;0.166667;0.142857;0.125,1170.651492
30,100,16000,154.063901,24,6;7;4;3;4;6;4;4;3;4;4;4;4;5;3;4;4;3;3;5;4;4;3;5,time,0.25;0.2;0.166667;0.142857;0.125,1163.584355
31,100,16000,139.514057,24,5;4;5;4;4;5;6;5;5;4;3;4;3;3;5;3;4;7;3;3;4;4;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1176.171341
32,100,16000,128.242772,24,5;4;5;5;5;5;5;3;6;4;3;5;6;7;5;4;5;2;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1151.651981
33,100,16000,139.891783,28,5;4;4;3;5;3;3;4;3;6;3;3;3;4;4;3;3;4;3;4;3;4;3;5;4;4;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1164.972601
34,100,16000,123.034387,25,3;4;3;5;5;4;4;3;5;3;3;6;5;3;4;4;4;4;4;6;6;2;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1183.401587
35,100,16000,126.446305,25,6;3;6;7;3;4;3;5;4;4;4;4;4;3;6;4;4;3;3;6;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1175.405709
36,100,16000,163.955094,28,3;4;4;5;6;4;3;3;4;3;4;3;4;7;3;4;3;3;5;3;3;4;4;2;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1146.128404
37,100,16000,142.655808,24,5;5;3;4;7;5;3;3;5;6;3;3;6;4;6;4;4;3;3;3;3;4;3;5,time,0.25;0.2;0.166667;0.142857;0.125,1160.525321
38,100,16000,134.669140,23,7;6;5;4;4;4;3;3;8;3;4;3;4;6;3;5;8;5;4;2;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1155.658721
39,100,16000,140.400755,29,5;7;3;5;4;5;4;4;4;4;3;7;2;3;3;3;3;3;2;3;3;3;2;3;3;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1143.815512
40,100,16000,149.945070,27,4;5;4;4;3;4;5;3;3;4;4;4;3;4;3;4;3;3;5;3;3;3;6;5;4;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1135.534180
41,100,16000,128.974117,25,5;5;4;5;4;4;4;3;3;3;3;5;3;5;4;4;6;4;4;3;3;5;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,1153.083630
42,100,16000,147.942495,27,4;3;3;5;3;4;3;4;3;4;4;5;5;3;5;7;3;4;3;3;4;3;3;2;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1144.352290
43,100,16000,146.216976,26,3;4;4;4;4;3;3;4;6;4;5;3;5;3;5;5;6;5;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1162.478807
44,100,16000,139.854229,26,4;4;4;4;4;4;4;3;5;3;3;4;6;5;5;3;4;4;4;3;4;4;3;3;4;2,time,0.25;0.2;0.166667;0.142857;0.125,1168.191795
45,100,16000,141.681644,24,7;4;6;4;4;6;3;3;4;4;5;5;3;4;4;4;5;4;4;3;4;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,1170.017898
46,100,16000,129.002818,24,4;6;4;5;3;6;4;4;6;4;3;4;4;4;3;5;4;4;4;4;3;4;4;4,time,0.25;0.2;0.166667;0.142857;0.125,1148.211930
47,100,16000,153.791703,26,4;4;6;4;3;3;4;4;3;3;4;5;4;4;5;3;4;4;5;4;3;4;3;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1155.038932
48,100,16000,127.194245,23,5;5;4;4;4;4;4;5;5;4;5;7;3;6;3;5;5;7;4;3;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1178.461189
49,100,16000,177.054558,26,4;5;4;5;3;6;4;4;4;4;4;5;4;4;4;4;4;3;4;3;3;5;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1157.949661
50,100,16000,126.668619,25,6;4;5;6;6;5;5;4;3;7;6;5;3;4;3;4;3;3;4;3;2;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1174.472191
51,100,16000,188.328517,25,6;6;5;4;3;5;3;3;4;3;5;3;5;6;5;4;5;4;4;3;4;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1155.704517
52,100,16000,154.447122,27,4;5;4;5;3;4;3;4;4;4;3;4;4;5;6;3;3;3;4;3;4;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1151.137420
53,100,16000,122.686774,26,4;5;8;4;3;7;4;3;4;4;4;3;3;4;4;3;5;4;3;4;3;3;4;4;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1169.228418
54,100,16000,112.809292,23,4;4;5;6;5;6;4;5;4;3;7;5;4;5;6;4;5;4;3;3;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1162.239151
55,100,16000,113.268969,25,3;3;6;3;5;4;3;5;5;4;5;4;5;6;4;5;6;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1159.617114
56,100,16000,162.806913,27,6;5;4;4;3;4;3;3;4;6;3;5;4;5;3;3;4;3;3;3;4;3;4;3;4;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1144.070307
57,100,16000,156.667354,25,3;3;5;3;7;4;4;4;4;5;4;4;5;6;4;4;4;3;5;4;4;4;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1158.897196
58,100,16000,128.712014,26,4;4;6;4;5;4;5;5;3;5;3;5;4;3;3;3;3;3;3;3;3;4;3;4;4;4,time,0.25;0.2;0.166667;0.142857;0.125,1165.147403
59,100,16000,163.673634,28,9;4;4;4;5;3;4;4;3;3;3;4;6;3;3;3;3;3;4;3;4;2;3;3;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1168.293941
60,100,16000,138.943675,27,3;4;7;3;3;4;5;6;3;4;3;3;4;3;4;3;4;4;3;3;3;4;3;5;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1184.411005
61,100,16000,152.347512,25,6;4;4;3;4;4;4;5;4;5;4;4;5;3;3;6;5;7;4;3;4;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1162.587610
62,100,16000,170.141874,25,3;3;6;3;3;5;3;4;4;4;3;6;7;5;4;8;4;3;4;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1170.809719
63,100,16000,110.961515,24,4;4;4;4;4;5;4;5;3;3;4;4;4;6;7;4;3;4;5;3;4;6;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1162.703212
64,100,16000,121.219070,26,5;4;4;3;3;4;3;3;5;4;3;6;4;5;4;3;5;5;3;3;4;3;3;3;6;2,time,0.25;0.2;0.166667;0.142857;0.125,1164.435457
65,100,16000,183.777727,25,4;3;7;5;5;4;5;3;4;4;6;7;5;3;3;5;4;3;4;3;2;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1152.927473
66,100,16000,139.285270,25,4;5;4;5;4;4;4;4;4;4;3;4;5;5;4;4;3;3;5;3;3;4;3;3;6,time,0.25;0.2;0.166667;0.142857;0.125,1177.108279
67,100,16000,126.922794,26,8;5;6;4;4;3;3;3;4;5;3;3;4;4;4;3;4;4;3;3;4;4;3;4;2;3,time,0.25;0.2;0.166667;0.142857;0.125,1144.803879
68,100,16000,141.092199,26,4;4;4;5;4;4;4;4;4;5;3;4;3;4;4;4;4;3;5;4;4;3;3;4;2;4,time,0.25;0.2;0.166667;0.142857;0.125,1162.571919
69,100,16000,184.336251,28,6;4;4;3;4;4;3;3;3;3;5;4;4;3;4;5;3;3;3;6;5;5;2;2;2;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1142.751009
70,100,16000,194.593264,26,3;6;3;5;5;5;5;3;7;3;3;5;4;3;3;5;4;4;3;5;3;4;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1136.380572
71,100,16000,154.450085,27,4;7;4;6;5;3;3;3;4;3;3;3;4;6;7;2;3;3;3;3;3;3;4;2;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1150.423515
72,100,16000,129.199197,25,3;4;4;4;7;5;4;4;4;3;4;4;4;5;6;5;5;3;4;2;4;3;3;4;2,time,0.25;0.2;0.166667;0.142857;0.125,1159.882923
73,100,16000,166.784860,27,4;5;4;4;5;4;5;4;4;3;5;3;3;7;4;4;4;5;4;2;3;2;2;3;2;2;3,time,0.25;0.2;0.166667;0.142857;0.125,1137.226726
74,100,16000,135.673949,27,5;3;4;4;4;6;5;3;6;3;4;4;4;3;3;3;3;3;3;5;4;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1159.931389
75,100,16000,116.570031,27,5;3;5;5;6;4;4;7;4;4;4;3;3;4;3;3;4;4;3;3;3;3;3;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1150.664250
76,100,16000,171.279221,27,4;6;4;5;4;4;3;3;6;3;5;3;6;4;3;4;5;4;4;3;2;3;2;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1153.894682
77,100,16000,129.089096,25,6;4;4;5;3;8;4;4;3;5;4;3;3;3;3;6;4;5;5;4;3;4;4;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1173.365760
78,100,16000,175.444312,28,4;4;6;4;3;7;4;4;3;3;3;3;4;4;3;3;4;3;3;3;4;6;2;3;3;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1159.120556
79,100,16000,127.205155,26,4;5;4;3;3;6;5;3;4;4;4;6;3;3;4;4;3;3;4;4;4;3;4;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1127.137723
80,100,16000,140.590452,25,6;6;5;3;4;6;4;4;4;4;4;3;4;3;4;5;4;4;5;5;2;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1152.969019
81,100,16000,133.595317,27,4;4;5;6;6;4;3;4;3;4;4;4;3;3;4;3;3;4;4;3;4;4;3;3;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1177.300323
82,100,16000,139.209482,26,5;4;4;4;5;4;6;4;4;4;5;3;6;5;4;3;3;3;4;4;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1174.436293
83,100,16000,167.178592,23,6;4;5;6;4;6;4;4;5;5;3;7;4;9;3;3;3;4;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1176.222548
84,100,16000,151.584229,24,3;5;3;5;4;5;8;5;3;4;3;3;5;4;4;4;5;4;3;4;5;4;5;2,time,0.25;0.2;0.166667;0.142857;0.125,1180.243157
85,100,16000,175.210954,26,5;3;5;4;4;6;4;3;3;3;5;3;6;4;4;4;3;3;3;4;3;4;3;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,1166.501784
86,100,16000,121.672623,23,3;6;4;5;5;5;4;3;4;4;6;4;4;4;5;5;5;3;4;6;4;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1182.312428
87,100,16000,138.519637,27,4;4;4;6;3;3;3;5;3;4;3;4;4;4;7;3;4;4;3;3;3;3;3;3;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,1142.114222
88,100,16000,174.701757,27,4;3;3;4;3;4;4;4;4;3;3;4;4;4;3;6;4;4;4;4;4;5;3;3;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1149.843805
89,100,16000,158.620084,26,5;4;5;4;3;4;3;7;3;4;4;6;6;4;4;4;3;5;3;3;3;3;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1160.314637
90,100,16000,145.157972,25,6;5;4;5;4;4;5;4;4;3;3;3;3;5;3;4;3;4;5;4;3;4;5;5;2,time,0.25;0.2;0.166667;0.142857;0.125,1172.137173
91,100,16000,122.106096,25,8;3;4;4;4;4;6;3;5;6;4;4;4;4;4;3;3;4;6;3;3;2;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1142.295672
92,100,16000,171.329537,26,4;3;4;6;4;4;5;4;5;5;6;6;3;3;3;3;4;4;3;4;4;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1149.798581
93,100,16000,133.228083,24,6;6;4;5;5;4;3;4;4;5;5;4;5;3;3;4;5;4;4;4;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1140.097099
94,100,16000,146.710058,25,7;5;3;4;5;3;3;5;3;4;4;6;3;6;4;5;4;3;3;4;3;4;5;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1170.883995
95,100,16000,188.350278,27,4;3;3;4;3;5;5;4;5;4;4;4;3;6;4;8;3;3;4;3;3;3;3;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1156.555070
96,100,16000,153.583477,27,6;4;3;4;4;3;3;3;5;4;4;4;4;3;5;4;4;5;3;3;3;4;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1155.639274
97,100,16000,118.523218,26,6;7;5;3;4;4;3;4;3;4;4;4;3;6;3;3;3;4;5;5;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1146.558388
98,100,16000,162.999528,26,8;3;3;3;3;4;3;3;5;4;4;4;4;5;5;4;4;3;4;4;3;4;4;5;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1145.186836
99,100,16000,131.020571,27,9;5;3;5;3;3;3;5;3;5;3;3;4;3;4;4;6;4;3;3;3;2;4;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1183.758697
100,100,16000,153.945290,26,4;3;4;6;5;5;4;3;3;3;5;4;5;5;3;4;4;5;4;3;4;3;4;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1148.247204
101,100,16000,130.599030,26,5;3;4;4;5;4;4;5;4;7;3;5;3;3;4;4;4;3;3;4;4;3;4;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1149.847751
102,100,16000,131.073295,23,4;6;4;4;5;7;5;5;7;3;3;4;5;4;6;5;3;4;4;4;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1188.854483
103,100,16000,169.111628,25,6;5;4;3;4;7;3;3;4;4;5;3;4;3;3;5;6;3;6;4;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1169.755428
104,100,16000,169.169905,27,5;4;4;4;3;3;3;6;5;3;5;3;4;5;3;3;4;5;3;3;3;3;3;3;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1143.787340
105,100,16000,143.526224,24,4;4;5;4;5;3;4;5;5;5;4;9;5;3;6;4;3;4;3;3;2;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1168.705915
106,100,16000,127.890667,25,5;6;4;6;3;3;5;3;4;4;5;3;4;4;4;4;5;3;6;5;3;3;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1186.373593
107,100,16000,176.347279,25,6;4;4;4;4;3;4;3;4;5;4;3;4;3;5;4;4;3;5;3;6;4;4;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1155.314309
108,100,16000,111.336536,25,6;5;5;4;3;7;4;3;4;4;5;3;5;5;3;4;3;3;3;4;3;3;4;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1132.087218
109,100,16000,131.016725,24,4;6;6;3;5;5;9;8;4;3;4;4;3;3;3;3;3;3;4;3;3;4;4;3,time,0.25;0.2;0.166667;0.142857;0.125,1145.467087
110,100,16000,159.476813,27,3;3;5;4;3;3;4;5;4;4;4;5;4;5;3;4;6;4;4;4;2;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1166.656976
111,100,16000,152.724696,23,6;3;7;8;4;4;3;4;7;4;6;4;4;3;4;3;3;3;5;4;4;5;2,time,0.25;0.2;0.166667;0.142857;0.125,1199.161256
112,100,16000,159.299680,26,5;4;3;4;4;3;5;3;3;3;6;4;4;6;4;4;4;5;4;4;4;3;4;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1140.870328
113,100,16000,113.819578,23,6;5;4;4;5;5;4;6;3;3;6;6;3;4;4;3;7;6;3;6;4;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1187.070197
114,100,16000,125.510236,27,4;4;5;7;3;4;8;4;5;3;4;5;3;4;3;4;3;4;2;3;3;3;3;2;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1144.190667
115,100,16000,111.494525,23,5;3;6;4;6;6;5;3;4;4;6;4;4;3;3;3;4;4;4;4;6;6;3,time,0.25;0.2;0.166667;0.142857;0.125,1150.050483
116,100,16000,139.116200,26,5;5;5;6;3;7;4;3;3;7;3;3;3;4;3;3;4;3;3;4;4;3;3;4;2;3,time,0.25;0.2;0.166667;0.142857;0.125,1145.692696
117,100,16000,119.563053,26,4;4;4;3;6;3;4;6;4;7;4;5;3;3;4;6;4;4;4;3;2;2;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1179.134702
118,100,16000,141.411226,29,3;4;3;4;4;5;3;3;3;6;3;3;6;6;3;3;3;3;3;3;4;3;3;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1130.955460
119,100,16000,115.729199,25,6;4;3;4;4;4;5;3;4;4;3;7;5;4;3;3;3;3;4;6;3;3;4;4;4,time,0.25;0.2;0.166667;0.142857;0.125,1158.721831
120,100,16000,133.744307,27,7;4;3;3;3;3;6;3;3;3;3;6;6;5;4;4;4;7;3;3;2;3;2;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1149.910624
121,100,16000,148.638013,26,4;7;5;3;4;5;3;5;4;4;3;4;6;3;4;3;4;3;4;4;3;3;3;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1160.284075
122,100,16000,150.089469,25,5;5;4;3;5;3;3;4;3;7;3;5;5;4;4;3;4;3;6;5;3;3;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,1149.818929
123,100,16000,125.667694,26,6;5;6;3;4;5;4;4;3;4;4;3;3;3;4;7;4;6;3;3;3;3;2;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1144.889050
124,100,16000,115.835180,25,3;5;3;4;5;5;4;4;4;4;5;5;4;4;3;3;4;3;4;5;6;4;6;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1170.925918
125,100,16000,138.813991,27,7;3;3;4;5;3;6;4;3;5;4;5;3;4;3;4;4;3;4;4;3;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1187.933300
126,100,16000,149.110906,25,4;3;5;4;4;5;4;4;9;3;5;5;5;3;4;3;4;3;3;3;4;3;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1148.757087
127,100,16000,149.013674,24,7;4;6;4;3;4;4;5;5;3;4;3;4;4;4;4;5;5;6;3;6;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1169.373414
128,100,16000,123.245755,26,5;4;4;4;5;3;4;4;4;4;4;4;3;5;4;3;4;4;7;3;4;3;4;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1131.995054
129,100,16000,146.906499,27,3;3;4;3;5;4;3;3;4;3;5;5;3;5;5;3;3;5;3;4;3;5;5;3;2;4;2,time,0.25;0.2;0.166667;0.142857;0.125,1147.335657
130,100,16000,122.574610,27,4;4;4;3;4;6;4;4;5;5;4;7;4;4;3;4;4;3;2;3;2;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1127.300874
131,100,16000,135.040627,25,4;3;5;3;6;3;5;8;4;4;6;3;4;4;5;3;3;4;4;4;3;4;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1189.379906
132,100,16000,176.828969,26,3;3;3;6;5;3;6;4;5;3;5;5;5;3;6;3;3;3;6;4;3;3;3;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,1176.210116
133,100,16000,157.722916,26,6;4;5;4;6;5;3;4;4;3;3;4;3;5;4;4;3;3;4;3;3;3;3;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,1141.878894
134,100,16000,120.213622,25,4;3;4;6;4;5;5;3;5;3;3;8;3;4;5;4;4;5;3;3;4;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1146.735826
135,100,16000,120.597293,27,3;3;5;6;6;4;3;4;5;8;3;5;3;2;2;3;3;3;5;3;3;3;4;4;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1147.776456
136,100,16000,166.287963,26,5;4;3;5;5;3;4;4;5;3;4;4;5;3;5;4;3;5;3;4;5;2;3;3;4;2,time,0.25;0.2;0.166667;0.142857;0.125,1156.823923
137,100,16000,148.302424,26,5;5;6;3;3;3;4;4;5;5;3;6;4;4;4;3;5;3;3;3;4;3;4;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1163.946558
138,100,16000,175.235442,26,5;5;4;5;4;3;4;4;3;4;4;3;3;4;5;5;7;4;3;3;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1148.667786
139,100,16000,128.154650,26,4;5;6;5;5;4;5;5;3;4;3;3;3;5;3;3;4;3;5;4;3;3;4;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,1154.212614
140,100,16000,138.704026,25,5;4;6;4;5;3;3;5;4;5;6;4;5;5;5;4;3;3;3;3;3;3;3;4;2,time,0.25;0.2;0.166667;0.142857;0.125,1174.227277
141,100,16000,124.260444,25,6;6;5;3;4;3;3;4;3;4;5;4;4;3;4;4;7;3;5;5;3;4;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1164.203236
142,100,16000,114.127423,25,6;6;7;4;7;5;3;5;4;4;3;3;3;3;4;4;3;4;3;3;4;4;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1160.290510
143,100,16000,130.624832,27,3;3;3;5;4;5;5;6;3;4;5;4;4;4;3;4;4;3;3;4;4;3;3;5;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1153.358184
144,100,16000,151.225746,24,3;4;4;6;3;7;4;3;5;3;3;4;4;4;6;4;5;4;7;5;4;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,1166.775566
