idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
130,120,18000,140.297283,29,5;5;4;5;4;4;4;7;3;4;4;5;3;4;5;3;3;5;3;3;4;3;6;6;5;4;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1917.065516
131,120,18000,169.996065,31,5;3;6;4;3;5;6;4;6;3;6;4;4;4;5;4;4;3;4;4;6;2;3;3;3;4;3;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1932.752347
132,120,18000,171.484177,31,6;3;6;5;4;3;4;4;4;4;5;4;4;4;6;4;4;5;3;3;5;3;3;3;3;3;4;4;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1958.300134
133,120,18000,157.367753,31,5;5;4;5;3;4;5;4;3;4;6;4;5;3;5;4;4;3;4;3;4;3;3;5;3;4;6;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2173.953236
134,120,18000,139.937871,31,4;4;3;5;4;3;5;5;4;6;5;7;3;4;3;4;5;3;3;4;3;3;4;3;4;5;3;3;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2164.423711
135,120,18000,167.680704,33,4;3;5;3;5;4;3;4;3;3;3;3;3;4;3;4;4;5;5;4;5;3;3;3;4;3;4;3;3;4;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,2202.209446
136,120,18000,183.372151,30,7;4;4;4;5;4;4;6;5;4;7;4;8;3;4;4;3;3;3;3;4;3;3;4;4;3;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2189.052598
137,120,18000,195.259109,31,6;5;3;4;3;4;3;4;4;4;4;4;3;4;5;4;3;4;4;4;3;3;3;3;4;7;4;3;5;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2220.602737
138,120,18000,141.072445,28,4;6;5;3;7;7;4;4;6;4;5;6;5;5;4;4;4;5;3;4;4;3;4;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2195.187547
139,120,18000,176.748112,31,6;4;5;3;4;5;7;3;3;3;3;4;5;3;5;5;3;4;4;4;5;3;4;5;3;4;3;4;2;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2194.175498
140,120,18000,135.037757,28,8;7;4;3;6;5;4;4;3;4;5;5;3;8;4;3;3;3;4;3;4;3;3;3;4;5;3;6,time,0.25;0.2;0.166667;0.142857;0.125,2159.480502
141,120,18000,140.847352,30,5;4;5;5;5;6;3;4;5;5;4;3;5;4;6;3;3;4;3;5;4;4;3;4;2;3;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2145.540949
142,120,18000,170.036632,29,9;7;5;4;4;5;3;4;6;3;3;4;4;5;4;5;4;5;5;4;4;3;3;4;3;2;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2242.470730
143,120,18000,171.107275,33,5;5;4;3;6;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;7;4;5;3;3;3;6;4;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2169.013032
144,120,18000,139.598594,28,7;7;3;4;3;6;5;6;3;4;6;3;3;3;5;5;5;6;5;3;4;3;3;3;5;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2188.028868
145,120,18000,172.282925,32,4;3;5;5;5;5;5;3;4;4;3;4;4;4;5;3;4;4;3;3;5;3;4;3;4;3;3;3;4;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2123.116436
146,120,18000,172.932273,29,5;5;5;4;4;4;5;4;4;4;4;4;5;5;3;5;4;3;3;4;5;3;3;5;5;4;6;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2003.249416
147,120,18000,147.604254,27,9;3;4;6;3;5;7;10;4;4;4;4;4;4;5;3;4;3;3;4;4;4;3;3;5;3;5,time,0.25;0.2;0.166667;0.142857;0.125,2102.678010
148,120,18000,167.041605,31,5;7;4;3;5;5;3;4;3;5;4;3;6;4;3;4;4;4;3;5;3;3;4;3;3;3;3;3;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,2035.978928
149,120,18000,181.416280,30,5;5;3;3;6;5;3;3;3;4;5;5;4;4;4;3;3;4;5;4;4;3;6;5;4;3;4;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,2028.486611
150,120,18000,150.316418,28,5;5;3;3;3;7;3;4;5;4;6;5;4;7;6;4;4;3;4;3;4;6;4;3;5;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,2039.236346
151,120,18000,156.894655,30,4;5;3;5;6;4;4;4;4;5;5;4;4;4;5;3;5;6;4;4;3;4;3;4;3;3;2;4;4;2,time,0.25;0.2;0.166667;0.142857;0.125,2005.269828
152,120,18000,174.774653,31,4;6;4;3;7;6;3;6;3;5;4;4;4;4;3;3;3;3;3;3;3;4;3;3;3;4;4;6;4;2;3,time,0.25;0.2;0.166667;0.142857;0.125,2028.857146
153,120,18000,172.471458,32,5;4;5;5;4;4;6;5;3;3;5;3;3;3;5;3;4;4;3;3;4;4;4;5;2;3;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2088.154346
154,120,18000,171.774533,29,5;5;6;3;4;4;5;4;4;4;6;5;5;4;4;5;4;3;3;4;6;4;3;4;4;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2046.345629
155,120,18000,197.030060,32,4;4;4;3;4;3;5;4;5;4;3;3;3;3;4;6;3;4;4;3;6;7;3;3;3;3;5;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1963.884841
156,120,18000,154.509131,31,3;6;3;5;4;4;3;4;3;4;5;3;4;6;5;4;5;4;3;3;4;5;3;3;5;3;6;4;3;2;1,time,0.25;0.2;0.166667;0.142857;0.125,2029.503053
157,120,18000,151.010016,30,5;3;3;3;4;4;5;7;7;3;3;4;3;4;5;3;6;3;3;4;3;7;4;3;3;3;4;5;4;2,time,0.25;0.2;0.166667;0.142857;0.125,2043.778870
158,120,18000,149.171330,30,4;5;5;5;6;3;4;7;4;5;4;4;4;3;4;4;4;4;3;4;5;5;4;3;3;3;4;4;2;1,time,0.25;0.2;0.166667;0.142857;0.125,1997.630498
159,120,18000,144.427176,32,4;4;3;4;4;5;4;3;4;5;9;4;4;3;6;5;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1946.627058
160,120,18000,173.553153,31,5;4;4;3;3;3;3;4;3;4;4;6;3;5;3;6;5;4;4;4;7;3;4;3;4;3;3;3;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,1957.545878
161,120,18000,153.254536,32,3;4;4;5;4;4;4;3;3;4;5;4;4;4;3;4;3;7;5;6;6;3;3;4;3;2;3;4;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1900.593549
162,120,18000,170.766928,29,7;5;6;4;5;3;4;3;3;5;3;5;3;4;6;3;4;4;4;6;4;5;4;3;4;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1972.609384
163,120,18000,200.503587,31,4;3;4;4;3;4;5;4;3;3;4;4;6;6;4;5;4;4;4;6;4;4;3;4;4;6;3;2;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,1914.238910
164,120,18000,177.067435,30,8;7;4;4;3;5;4;4;5;4;3;4;7;6;3;6;3;3;4;4;3;3;4;2;2;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,1945.450216
165,120,18000,152.686889,29,5;5;4;3;4;5;5;6;4;4;3;4;3;3;4;5;3;4;3;5;5;4;4;5;3;4;4;3;6,time,0.25;0.2;0.166667;0.142857;0.125,2005.450062
166,120,18000,141.822509,32,4;5;4;5;5;4;4;6;4;4;5;4;3;4;5;7;4;4;3;3;2;2;3;3;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1910.607661
167,120,18000,162.263399,29,5;5;6;3;3;3;3;5;4;4;7;4;4;4;5;3;4;4;3;3;6;4;4;6;4;5;4;4;1,time,0.25;0.2;0.166667;0.142857;0.125,1939.978158
168,120,18000,147.893163,33,3;5;5;7;5;8;3;4;3;4;4;3;3;3;3;3;3;3;3;3;3;5;3;4;3;3;3;3;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1908.450251
169,120,18000,183.607866,33,3;6;5;4;5;4;4;4;4;3;3;7;4;3;4;4;3;5;3;4;3;3;4;3;3;3;3;2;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,1958.083581
170,120,18000,192.059105,29,5;4;7;6;4;4;3;4;4;3;5;4;5;5;5;5;3;4;5;3;4;4;5;6;4;3;2;3;1,time,0.25;0.2;0.166667;0.142857;0.125,2115.323662
171,120,18000,202.037308,32,4;4;5;4;4;3;4;5;3;5;3;4;4;5;4;3;3;3;3;4;3;3;3;3;4;5;5;5;4;2;4;2,time,0.25;0.2;0.166667;0.142857;0.125,2163.050023
172,120,18000,182.139157,29,5;5;7;5;3;4;3;4;6;4;5;5;5;4;4;4;3;4;3;5;4;4;3;5;3;3;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,2213.976216
173,120,18000,211.938280,30,6;3;4;7;4;3;5;6;7;4;5;3;3;4;4;3;4;4;5;5;4;4;4;3;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2252.195234
174,120,18000,165.823722,32,5;5;5;5;3;4;5;3;3;4;3;3;3;4;3;4;7;3;5;3;3;4;5;3;4;3;4;3;4;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,2171.195436
175,120,18000,202.378734,31,4;6;6;4;4;5;4;3;4;4;4;4;5;4;3;4;3;4;3;4;3;4;6;6;3;4;2;2;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2166.557439
176,120,18000,145.775866,29,5;7;4;4;4;4;5;6;4;5;3;4;6;6;4;6;3;3;5;4;3;4;3;3;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,2248.979778
