idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
66,80,14000,115.781121,20,6;5;4;3;4;3;5;6;4;3;6;4;3;4;4;4;4;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,656.770140
67,80,14000,141.937465,22,5;4;5;3;3;3;4;4;4;5;5;3;3;3;4;3;5;3;4;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,648.392945
68,80,14000,120.596386,21,4;4;4;4;4;4;5;3;5;3;3;4;4;3;4;3;4;3;4;5;3,time,0.25;0.2;0.166667;0.142857;0.125,653.570987
69,80,14000,123.135749,21,3;5;4;3;4;5;4;5;4;4;7;3;5;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,657.423253
70,80,14000,117.804560,20,6;4;4;5;6;5;5;3;3;3;4;3;3;4;4;3;6;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,642.749118
71,80,14000,108.079481,23,5;4;7;7;4;4;3;4;4;4;2;3;3;3;3;3;2;3;3;2;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,646.885214
72,80,14000,112.491674,21,6;6;3;3;4;4;5;4;3;3;3;3;3;4;4;4;4;3;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,635.438977
73,80,14000,114.494435,21,6;4;3;4;6;3;4;5;6;3;4;5;4;4;4;4;2;2;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,639.973630
74,80,14000,135.133311,22,4;5;4;4;3;3;3;3;6;5;4;3;3;7;4;3;3;3;3;2;2;3,time,0.25;0.2;0.166667;0.142857;0.125,631.897372
75,80,14000,110.091025,22,5;3;5;4;5;4;3;5;4;3;5;4;4;6;3;2;3;3;2;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,642.996824
76,80,14000,114.831653,19,3;5;6;4;3;7;4;4;3;8;5;6;5;3;3;3;4;3;1,time,0.25;0.2;0.166667;0.142857;0.125,664.232669
77,80,14000,125.319181,19,7;4;5;6;5;6;7;5;4;3;2;3;3;4;4;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,661.977691
78,80,14000,133.111423,22,5;4;4;5;4;5;6;3;4;3;3;4;3;3;3;4;3;3;2;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,666.365810
79,80,14000,106.759697,20,4;6;5;4;3;3;4;4;5;5;3;3;4;3;6;5;3;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,651.823045
80,80,14000,142.620975,21,4;8;4;4;3;3;9;4;4;4;3;4;3;3;2;3;3;3;4;2;3,time,0.25;0.2;0.166667;0.142857;0.125,663.310654
81,80,14000,91.363644,20,5;3;4;3;6;4;5;6;4;6;5;4;4;4;3;2;2;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,653.789422
82,80,14000,95.453068,22,4;4;4;4;4;5;5;3;3;4;3;4;4;4;3;3;3;3;3;4;4;2,time,0.25;0.2;0.166667;0.142857;0.125,650.826939
83,80,14000,116.402487,22,7;4;4;6;4;4;3;3;3;4;4;3;3;4;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,641.560506
84,80,14000,111.569809,21,4;5;4;5;4;3;5;5;3;5;3;4;6;5;4;2;3;2;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,635.296563
85,80,14000,133.253866,20,5;3;6;5;3;5;5;6;5;7;3;3;5;3;3;3;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,653.490620
86,80,14000,95.378801,23,5;7;4;5;4;3;3;5;3;4;3;3;3;3;3;2;3;3;3;3;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,645.578669
87,80,14000,129.805541,22,5;4;5;4;3;4;3;3;3;6;3;4;4;4;4;4;3;3;2;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,643.695098
88,80,14000,103.689075,20,6;6;3;4;3;5;4;5;4;3;4;3;6;5;3;3;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,638.624717
89,80,14000,114.063851,18,5;5;3;6;4;3;3;5;4;7;7;3;4;8;3;4;4;2,time,0.25;0.2;0.166667;0.142857;0.125,654.660318
90,80,14000,133.946018,20,4;4;4;5;5;6;5;3;8;3;4;4;3;4;3;4;4;2;2;3,time,0.25;0.2;0.166667;0.142857;0.125,652.717363
91,80,14000,108.300570,21,5;4;7;5;4;6;3;5;4;3;4;3;3;3;3;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,651.909270
92,80,14000,95.358301,20,5;4;6;4;3;4;3;5;5;4;3;4;3;5;3;4;5;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,654.409155
93,80,14000,137.438974,23,6;3;3;3;5;4;3;3;3;5;3;4;3;3;3;4;4;4;3;2;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,647.068457
94,80,14000,104.947418,20,7;6;5;3;5;3;5;4;6;3;4;4;4;3;4;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,652.272734
95,80,14000,134.658068,21,5;4;5;4;4;4;4;6;4;3;4;4;3;3;3;3;3;3;3;5;3,time,0.25;0.2;0.166667;0.142857;0.125,648.230553
96,80,14000,127.959169,22,5;5;3;3;4;4;3;4;5;5;4;5;3;3;3;4;4;3;4;2;3;1,time,0.25;0.2;0.166667;0.142857;0.125,651.498443
97,80,14000,121.630208,22,3;5;5;3;3;3;4;3;3;7;3;5;3;3;3;4;3;4;3;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,648.905478
98,80,14000,119.195737,21,3;6;4;5;4;3;4;5;7;3;3;4;5;3;3;3;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,658.538719
99,80,14000,123.454227,20,6;4;3;4;5;5;4;5;5;4;4;5;5;4;4;4;2;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,656.336038
100,80,14000,116.720840,22,4;5;3;5;3;3;4;4;5;3;3;3;5;3;7;3;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,640.495712
101,80,14000,93.267428,20,5;3;3;6;5;5;4;5;7;4;4;3;3;3;3;3;4;3;4;3,time,0.25;0.2;0.166667;0.142857;0.125,651.417307
102,80,14000,117.666008,20,3;5;3;4;4;5;3;6;4;4;4;9;3;3;3;4;3;3;3;4,time,0.25;0.2;0.166667;0.142857;0.125,662.287130
103,80,14000,116.889370,19,3;3;7;5;4;3;4;4;3;3;6;5;6;5;5;3;3;5;3,time,0.25;0.2;0.166667;0.142857;0.125,666.273896
104,80,14000,133.141648,22,3;7;3;4;4;3;5;3;4;4;3;3;3;3;4;3;6;4;3;2;5;1,time,0.25;0.2;0.166667;0.142857;0.125,651.292570
105,80,14000,120.493576,21,6;5;4;3;7;3;5;4;4;4;5;4;4;5;3;3;3;2;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,648.552343
106,80,14000,103.252587,20,6;5;3;4;3;4;3;3;5;4;4;4;5;3;5;4;3;4;4;4,time,0.25;0.2;0.166667;0.142857;0.125,642.261922
107,80,14000,108.907957,20,4;7;5;4;4;4;5;4;3;7;4;5;3;3;3;4;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,667.094262
108,80,14000,118.101065,21,4;4;6;4;5;4;3;3;3;7;3;3;3;5;4;4;4;4;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,652.459449
109,80,14000,110.407376,20,6;5;3;3;4;6;6;4;4;3;6;3;4;3;5;3;3;3;5;1,time,0.25;0.2;0.166667;0.142857;0.125,661.287525
110,80,14000,92.664350,20,5;5;5;4;6;6;3;4;3;4;5;3;5;3;3;4;3;3;4;2,time,0.25;0.2;0.166667;0.142857;0.125,647.126968
111,80,14000,141.326151,20,6;4;5;4;5;3;4;3;4;5;5;3;4;3;6;4;4;4;2;2,time,0.25;0.2;0.166667;0.142857;0.125,656.726254
112,80,14000,106.246847,21,5;5;3;5;5;6;4;4;3;3;3;3;3;3;3;3;3;4;6;3;3,time,0.25;0.2;0.166667;0.142857;0.125,647.981439
113,80,14000,123.579137,21,7;5;5;4;3;3;4;4;4;5;3;3;3;4;3;4;5;3;3;4;1,time,0.25;0.2;0.166667;0.142857;0.125,663.841853
114,80,14000,134.791674,21,5;5;4;4;4;3;4;3;4;4;3;5;7;3;3;4;3;4;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,638.301543
115,80,14000,116.635054,20,6;5;5;3;4;4;4;6;5;5;4;4;5;4;3;4;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,663.838897
116,80,14000,129.905463,22,6;4;6;3;4;4;4;4;4;4;3;4;3;3;3;4;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,643.423992
117,80,14000,130.975534,20,5;4;4;3;5;5;4;4;4;5;5;3;7;3;4;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,642.898964
118,80,14000,127.442863,20,5;4;5;4;4;8;6;4;3;4;5;3;3;3;5;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,651.558854
119,80,14000,114.578244,19,5;4;5;6;4;3;5;3;5;5;5;5;6;3;3;6;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,668.935001
120,80,14000,123.504458,23,4;5;4;5;4;3;3;3;3;3;3;4;3;3;3;4;6;3;3;4;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,634.465426
121,80,14000,117.852736,22,6;4;4;4;6;3;5;4;3;4;4;4;3;5;3;2;3;2;3;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,642.922947
122,80,14000,153.764414,22,4;4;4;4;4;3;3;4;4;4;7;5;4;3;3;4;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,649.915265
123,80,14000,123.169586,20,5;5;3;6;4;5;5;3;3;5;4;4;4;4;6;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,649.540258
124,80,14000,120.070715,22,5;3;5;5;5;8;3;3;3;4;3;4;3;4;3;3;3;4;2;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,638.126313
125,80,14000,121.466023,20,6;3;3;4;3;7;5;3;3;4;4;6;5;3;4;3;3;3;5;3,time,0.25;0.2;0.166667;0.142857;0.125,645.342256
126,80,14000,112.573966,21,5;3;4;7;8;3;3;6;4;3;3;4;3;4;4;4;2;2;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,639.314534
127,80,14000,95.053376,21,4;4;5;4;3;4;7;4;3;5;5;3;3;3;3;3;6;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,651.341739
128,80,14000,116.622912,21,6;4;4;4;4;3;3;5;4;3;5;5;5;4;3;5;3;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,634.192518
129,80,14000,111.540607,20,4;5;5;5;3;4;3;3;5;6;6;3;3;6;3;4;4;2;3;3,time,0.25;0.2;0.166667;0.142857;0.125,639.810840
130,80,14000,115.811151,24,4;4;4;4;5;3;4;3;3;4;3;3;3;3;3;3;3;4;3;3;3;2;4;2,time,0.25;0.2;0.166667;0.142857;0.125,645.837966
131,80,14000,140.696514,22,4;5;4;4;4;3;4;3;5;6;5;3;3;3;3;3;5;3;3;3;3;1,time,0.25;0.2;0.166667;0.142857;0.125,662.803170
132,80,14000,95.752972,19,5;6;5;4;4;3;5;4;6;3;6;4;4;3;3;6;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,661.984097
133,80,14000,108.113350,21,4;5;3;3;5;4;6;3;4;3;3;3;4;3;3;4;4;6;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,647.656327
134,80,14000,116.181750,20,5;5;4;5;4;4;4;6;3;4;4;3;3;4;3;3;5;5;4;2,time,0.25;0.2;0.166667;0.142857;0.125,637.893286
135,80,14000,134.856886,20,4;5;4;3;4;4;4;4;3;4;7;4;7;4;3;4;3;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,641.433391
136,80,14000,95.441225,21,4;5;7;4;4;3;4;5;3;3;4;3;3;3;6;3;3;4;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,652.170246
137,80,14000,96.894539,19,4;5;4;3;6;5;5;5;3;6;5;6;3;5;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,653.371848
138,80,14000,125.170336,18,9;4;3;4;4;6;4;3;7;4;4;5;4;4;5;4;4;2,time,0.25;0.2;0.166667;0.142857;0.125,661.718720
139,80,14000,112.899276,19,5;4;5;5;4;4;5;5;8;3;5;4;3;6;3;4;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,671.317850
140,80,14000,121.435914,19,4;6;5;5;5;3;5;3;3;5;4;4;3;4;5;4;7;3;2,time,0.25;0.2;0.166667;0.142857;0.125,645.176292
141,80,14000,132.797177,21,5;3;5;4;3;4;5;3;4;3;4;4;5;3;4;4;4;5;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,648.838955
142,80,14000,108.931918,20,4;5;3;3;6;4;3;4;4;4;4;3;4;4;5;4;5;3;3;5,time,0.25;0.2;0.166667;0.142857;0.125,647.414292
143,80,14000,113.733947,22,5;3;4;5;5;4;4;5;5;4;3;3;3;5;3;3;3;3;3;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,641.971000
144,80,14000,97.038065,22,6;4;3;6;6;5;3;3;3;4;3;3;3;5;3;3;3;3;3;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,637.220765
145,80,14000,103.870414,20,5;4;4;4;5;4;3;7;5;5;4;3;5;3;3;3;4;3;4;2,time,0.25;0.2;0.166667;0.142857;0.125,656.170344
146,80,14000,127.691136,20,6;4;4;4;3;4;6;4;3;5;3;4;4;4;5;3;5;4;3;2,time,0.25;0.2;0.166667;0.142857;0.125,653.718931
147,80,14000,101.760060,20,6;6;6;3;5;4;4;4;4;5;5;4;3;5;4;3;2;2;3;2,time,0.25;0.2;0.166667;0.142857;0.125,664.841509
148,80,14000,128.051364,21,6;4;4;3;5;3;4;3;4;4;8;5;4;5;3;3;3;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,642.721457
149,80,14000,111.906089,21,6;3;3;5;4;4;6;3;3;3;6;6;6;3;2;3;3;3;3;3;2,time,0.25;0.2;0.166667;0.142857;0.125,657.698561
150,80,14000,105.786227,22,6;4;6;5;3;3;5;5;5;3;3;4;3;3;4;4;3;3;2;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,644.357345
151,80,14000,87.274973,20,3;3;3;4;4;5;4;4;4;3;7;4;5;3;6;3;4;3;4;4,time,0.25;0.2;0.166667;0.142857;0.125,640.364141
152,80,14000,105.533466,21,4;6;6;4;4;4;3;6;3;4;5;3;7;3;4;3;3;2;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,637.358250
153,80,14000,109.756119,19,3;4;9;4;6;6;4;5;4;3;3;4;4;3;3;4;3;3;5,time,0.25;0.2;0.166667;0.142857;0.125,679.911088
154,80,14000,116.315693,19,5;5;5;7;5;5;3;4;5;3;3;3;6;3;4;6;3;2;3,time,0.25;0.2;0.166667;0.142857;0.125,657.474597
155,80,14000,120.241664,21,3;6;4;5;3;5;5;3;4;3;5;3;4;3;3;3;5;3;4;3;3,time,0.25;0.2;0.166667;0.142857;0.125,650.646761
156,80,14000,103.810456,20,4;5;4;4;6;3;4;4;3;5;7;4;4;5;3;4;2;3;4;2,time,0.25;0.2;0.166667;0.142857;0.125,639.827197
157,80,14000,115.151777,22,5;4;3;3;3;4;4;4;5;4;4;4;6;3;6;3;3;3;3;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,643.104174
158,80,14000,130.331608,19,4;6;5;4;5;4;5;4;7;3;5;4;4;4;4;5;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,645.459152
159,80,14000,134.223366,22,4;3;4;4;5;4;3;4;4;3;3;4;3;3;5;3;3;6;4;3;4;1,time,0.25;0.2;0.166667;0.142857;0.125,651.210277
160,80,14000,117.130189,20,5;3;5;3;6;5;5;3;3;5;3;3;6;4;3;3;4;4;4;3,time,0.25;0.2;0.166667;0.142857;0.125,663.854605
161,80,14000,119.048120,20,4;5;6;4;5;3;4;3;3;7;4;5;4;4;4;3;3;3;3;3,time,0.25;0.2;0.166667;0.142857;0.125,661.995869
162,80,14000,100.301670,22,5;4;4;5;9;4;3;4;6;3;3;4;3;2;3;2;3;3;3;3;2;2,time,0.25;0.2;0.166667;0.142857;0.125,658.088094
163,80,14000,102.835468,21,5;5;5;6;8;3;3;4;4;4;3;3;4;3;3;3;3;5;2;2;2,time,0.25;0.2;0.166667;0.142857;0.125,654.003185
